REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2031,0.2947437268088704
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2032,0.3128699555314848
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2033,0.3321728749969515
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2034,0.3497367147615851
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2035,0.3683474632018446
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2036,0.3881349023849563
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2037,0.4091769015512563
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2038,0.4315686342167103
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2039,0.4553793174838394
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2040,0.4807041248686089
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2041,0.4951185864685493
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2042,0.5099656549592445
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2043,0.5252712867541393
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2044,0.5410354818532345
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2045,0.5572755445321593
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2046,0.5712141385522697
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2047,0.585490165947169
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2048,0.6001036267168568
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2049,0.6151237379638536
GLOBAL,S1D3,PWRSPVMDVXX,ELCMDVXX00,2050,0.6304899347234543
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2024,157.68
GLOBAL,S1D3,PWRTRNBGDXX,ELCBGDXX02,2026,138.85300800000002
