REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D5,PWRNGSBGDXX,2,2047,27.41282836151916
GLOBAL,S2D1,PWRNGSBGDXX,2,2047,1346.9467104
GLOBAL,S2D2,PWRNGSBGDXX,2,2047,1032.8559355037005
GLOBAL,S2D3,PWRNGSBGDXX,2,2047,1346.9467104
GLOBAL,S2D4,PWRNGSBGDXX,2,2047,1346.9467104
GLOBAL,S2D5,PWRNGSBGDXX,2,2047,1346.9467104
GLOBAL,S3D1,PWRNGSBGDXX,2,2047,198.6003170111589
GLOBAL,S3D3,PWRNGSBGDXX,2,2047,135.21484292938553
GLOBAL,S3D4,PWRNGSBGDXX,2,2047,292.51492383567614
GLOBAL,S3D5,PWRNGSBGDXX,2,2047,108.15940845421176
GLOBAL,S4D3,PWRNGSBGDXX,2,2047,64.5487364431608
GLOBAL,S4D4,PWRNGSBGDXX,2,2047,68.20486652624965
GLOBAL,S1D2,PWRNGSBGDXX,2,2048,109.33531392921095
GLOBAL,S1D3,PWRNGSBGDXX,2,2048,1398.46392
GLOBAL,S1D4,PWRNGSBGDXX,2,2048,377.206432690568
GLOBAL,S1D5,PWRNGSBGDXX,2,2048,37.08874561201981
GLOBAL,S2D1,PWRNGSBGDXX,2,2048,1398.46392
GLOBAL,S2D2,PWRNGSBGDXX,2,2048,1083.2737492712045
GLOBAL,S2D3,PWRNGSBGDXX,2,2048,1398.46392
GLOBAL,S2D4,PWRNGSBGDXX,2,2048,1398.46392
GLOBAL,S2D5,PWRNGSBGDXX,2,2048,1398.46392
GLOBAL,S3D1,PWRNGSBGDXX,2,2048,211.1551764035528
GLOBAL,S3D3,PWRNGSBGDXX,2,2048,143.8083454160368
GLOBAL,S3D4,PWRNGSBGDXX,2,2048,312.63196908892087
GLOBAL,S3D5,PWRNGSBGDXX,2,2048,116.86520009936152
GLOBAL,S4D3,PWRNGSBGDXX,2,2048,72.84962094011024
GLOBAL,S4D4,PWRNGSBGDXX,2,2048,75.12145243242827
GLOBAL,S1D2,PWRNGSBGDXX,2,2049,125.341326875574
GLOBAL,S1D3,PWRNGSBGDXX,2,2049,1452.7626047999995
GLOBAL,S1D4,PWRNGSBGDXX,2,2049,399.7196209670281
GLOBAL,S1D5,PWRNGSBGDXX,2,2049,47.92600629495806
GLOBAL,S2D1,PWRNGSBGDXX,2,2049,1452.7626047999995
GLOBAL,S2D2,PWRNGSBGDXX,2,2049,1199.735295641625
GLOBAL,S2D3,PWRNGSBGDXX,2,2049,1452.7626047999995
GLOBAL,S2D4,PWRNGSBGDXX,2,2049,1452.7626047999995
GLOBAL,S2D5,PWRNGSBGDXX,2,2049,1452.7626047999995
GLOBAL,S3D1,PWRNGSBGDXX,2,2049,223.65336416553177
GLOBAL,S3D3,PWRNGSBGDXX,2,2049,153.1751350699537
GLOBAL,S3D4,PWRNGSBGDXX,2,2049,333.00549499476017
GLOBAL,S3D5,PWRNGSBGDXX,2,2049,125.35718047661068
GLOBAL,S4D3,PWRNGSBGDXX,2,2049,81.85580758293528
GLOBAL,S4D4,PWRNGSBGDXX,2,2049,81.70877559735953
GLOBAL,S1D1,PWRNGSBGDXX,2,2050,29.01266502218124
GLOBAL,S1D2,PWRNGSBGDXX,2,2050,237.04890400004277
GLOBAL,S1D3,PWRNGSBGDXX,2,2050,1499.5109641668266
GLOBAL,S1D4,PWRNGSBGDXX,2,2050,480.9273620640026
GLOBAL,S1D5,PWRNGSBGDXX,2,2050,117.00895817340717
GLOBAL,S2D1,PWRNGSBGDXX,2,2050,1509.9626016
GLOBAL,S2D2,PWRNGSBGDXX,2,2050,1509.9626016
GLOBAL,S2D3,PWRNGSBGDXX,2,2050,1509.9626016
GLOBAL,S2D4,PWRNGSBGDXX,2,2050,1509.9626016
GLOBAL,S2D5,PWRNGSBGDXX,2,2050,1509.9626016
GLOBAL,S3D1,PWRNGSBGDXX,2,2050,308.10729692552945
GLOBAL,S3D2,PWRNGSBGDXX,2,2050,103.13790819460444
GLOBAL,S3D3,PWRNGSBGDXX,2,2050,234.9374940070706
GLOBAL,S3D4,PWRNGSBGDXX,2,2050,491.5393841045209
GLOBAL,S3D5,PWRNGSBGDXX,2,2050,205.63931949355583
GLOBAL,S4D2,PWRNGSBGDXX,2,2050,9.452644707193272
GLOBAL,S4D3,PWRNGSBGDXX,2,2050,150.48523972313487
GLOBAL,S4D4,PWRNGSBGDXX,2,2050,159.16894172456873
GLOBAL,S2D3,PWRNGSINDEA,2,2033,3.781166400000074
GLOBAL,S2D4,PWRNGSINDEA,2,2033,3.7811664
GLOBAL,S2D5,PWRNGSINDEA,2,2033,3.7811664
GLOBAL,S2D3,PWRNGSINDEA,2,2034,3.9325392
GLOBAL,S2D4,PWRNGSINDEA,2,2034,3.9325392
GLOBAL,S2D5,PWRNGSINDEA,2,2034,3.9325392
GLOBAL,S2D3,PWRNGSINDEA,2,2035,4.083912000000001
GLOBAL,S2D4,PWRNGSINDEA,2,2035,4.083912000000001
GLOBAL,S2D5,PWRNGSINDEA,2,2035,4.083912000000001
GLOBAL,S2D3,PWRNGSINDEA,2,2036,4.2384384
GLOBAL,S2D4,PWRNGSINDEA,2,2036,4.2384384
GLOBAL,S2D5,PWRNGSINDEA,2,2036,4.2384384
GLOBAL,S2D3,PWRNGSINDEA,2,2037,4.4213472
GLOBAL,S2D4,PWRNGSINDEA,2,2037,4.4213472
GLOBAL,S2D5,PWRNGSINDEA,2,2037,4.4213472
GLOBAL,S2D3,PWRNGSINDEA,2,2038,4.604256
GLOBAL,S2D4,PWRNGSINDEA,2,2038,4.604256
GLOBAL,S2D5,PWRNGSINDEA,2,2038,4.60425599999968
GLOBAL,S2D3,PWRNGSINDEA,2,2039,4.7903184
GLOBAL,S2D4,PWRNGSINDEA,2,2039,4.7903184
GLOBAL,S2D5,PWRNGSINDEA,2,2039,4.7903184
GLOBAL,S2D3,PWRNGSINDEA,2,2040,4.973227199999999
GLOBAL,S2D4,PWRNGSINDEA,2,2040,4.973227199999999
GLOBAL,S2D5,PWRNGSINDEA,2,2040,4.973227199999999
GLOBAL,S2D3,PWRNGSINDEA,2,2041,5.156135999999999
GLOBAL,S2D4,PWRNGSINDEA,2,2041,5.156135999999999
GLOBAL,S2D5,PWRNGSINDEA,2,2041,5.156135999999999
GLOBAL,S2D3,PWRNGSINDEA,2,2042,5.376887999999998
GLOBAL,S2D4,PWRNGSINDEA,2,2042,5.376887999999998
GLOBAL,S2D5,PWRNGSINDEA,2,2042,5.376887999999998
GLOBAL,S2D3,PWRNGSINDEA,2,2043,5.6102544
GLOBAL,S2D4,PWRNGSINDEA,2,2043,5.6102544
GLOBAL,S2D5,PWRNGSINDEA,2,2043,5.6102544
GLOBAL,S2D3,PWRNGSINDEA,2,2044,5.8562351999999995
GLOBAL,S2D4,PWRNGSINDEA,2,2044,5.8562351999999995
GLOBAL,S2D5,PWRNGSINDEA,2,2044,5.8562351999999995
GLOBAL,S2D3,PWRNGSINDEA,2,2045,6.121137599999999
GLOBAL,S2D4,PWRNGSINDEA,2,2045,6.121137599999999
GLOBAL,S2D5,PWRNGSINDEA,2,2045,6.121137599999999
GLOBAL,S2D3,PWRNGSINDEA,2,2046,6.398654399999999
GLOBAL,S2D4,PWRNGSINDEA,2,2046,6.398654399999999
GLOBAL,S2D5,PWRNGSINDEA,2,2046,6.398654399999999
GLOBAL,S2D3,PWRNGSINDEA,2,2047,6.695092799999999
GLOBAL,S2D4,PWRNGSINDEA,2,2047,6.695092799999999
GLOBAL,S2D5,PWRNGSINDEA,2,2047,6.695092799999999
GLOBAL,S2D3,PWRNGSINDEA,2,2048,7.0104527999999995
GLOBAL,S2D4,PWRNGSINDEA,2,2048,7.0104527999999995
GLOBAL,S2D5,PWRNGSINDEA,2,2048,7.0104527999999995
GLOBAL,S2D3,PWRNGSINDEA,2,2049,7.341580799999998
GLOBAL,S2D4,PWRNGSINDEA,2,2049,7.341580799999998
GLOBAL,S2D5,PWRNGSINDEA,2,2049,7.341580800000429
GLOBAL,S2D3,PWRNGSINDEA,2,2050,7.691630399999998
GLOBAL,S2D4,PWRNGSINDEA,2,2050,7.691630399999998
GLOBAL,S2D5,PWRNGSINDEA,2,2050,7.691630399999998
GLOBAL,S2D4,PWRNGSINDNE,2,2023,40.175566558928494
GLOBAL,S2D4,PWRNGSINDNE,2,2024,52.50744
GLOBAL,S2D4,PWRNGSINDNE,2,2025,55.7777232
GLOBAL,S2D4,PWRNGSINDNE,2,2026,59.356191359261125
GLOBAL,S2D4,PWRNGSINDNE,2,2027,62.9679312
GLOBAL,S2D4,PWRNGSINDNE,2,2028,66.75540480000001
GLOBAL,S2D4,PWRNGSINDNE,2,2029,69.17421600000002
GLOBAL,S2D3,PWRNGSINDNE,2,2030,15.560874623643244
GLOBAL,S2D4,PWRNGSINDNE,2,2030,71.3691216
GLOBAL,S2D5,PWRNGSINDNE,2,2030,21.34268992823486
GLOBAL,S2D3,PWRNGSINDNE,2,2031,73.4914944
GLOBAL,S2D4,PWRNGSINDNE,2,2031,73.4914944
GLOBAL,S2D5,PWRNGSINDNE,2,2031,59.764318957539466
GLOBAL,S2D3,PWRNGSINDNE,2,2032,64.57282617961219
GLOBAL,S2D4,PWRNGSINDNE,2,2032,76.380192
GLOBAL,S2D5,PWRNGSINDNE,2,2032,43.2198698769888
GLOBAL,S2D3,PWRNGSINDNE,2,2033,79.2688896
GLOBAL,S2D4,PWRNGSINDNE,2,2033,79.2688896
GLOBAL,S2D5,PWRNGSINDNE,2,2033,79.2688896
GLOBAL,S2D3,PWRNGSINDNE,2,2034,82.15758720000001
GLOBAL,S2D4,PWRNGSINDNE,2,2034,82.15758720000001
GLOBAL,S2D5,PWRNGSINDNE,2,2034,82.15758720000001
GLOBAL,S2D3,PWRNGSINDNE,2,2035,85.04628479999998
GLOBAL,S2D4,PWRNGSINDNE,2,2035,85.04628479999998
GLOBAL,S2D5,PWRNGSINDNE,2,2035,85.04628479999998
GLOBAL,S2D3,PWRNGSINDNE,2,2036,87.93498239999998
GLOBAL,S2D4,PWRNGSINDNE,2,2036,87.93498239999998
GLOBAL,S2D5,PWRNGSINDNE,2,2036,87.93498239999998
GLOBAL,S2D3,PWRNGSINDNE,2,2037,91.6215408
GLOBAL,S2D4,PWRNGSINDNE,2,2037,91.6215408
GLOBAL,S2D5,PWRNGSINDNE,2,2037,91.6215408
GLOBAL,S2D3,PWRNGSINDNE,2,2038,95.30809919999999
GLOBAL,S2D4,PWRNGSINDNE,2,2038,95.30809919999999
GLOBAL,S2D5,PWRNGSINDNE,2,2038,95.30809919999999
GLOBAL,S2D3,PWRNGSINDNE,2,2039,98.99465759999998
GLOBAL,S2D4,PWRNGSINDNE,2,2039,98.99465759999998
GLOBAL,S2D5,PWRNGSINDNE,2,2039,98.99465759999998
GLOBAL,S2D3,PWRNGSINDNE,2,2040,102.68121599999998
GLOBAL,S2D4,PWRNGSINDNE,2,2040,102.68121599999998
GLOBAL,S2D5,PWRNGSINDNE,2,2040,102.68121599999998
GLOBAL,S2D3,PWRNGSINDNE,2,2041,106.36777439999996
GLOBAL,S2D4,PWRNGSINDNE,2,2041,106.36777439999996
GLOBAL,S2D5,PWRNGSINDNE,2,2041,106.36777439999996
GLOBAL,S2D1,PWRNGSINDNE,2,2042,3.8934697475315265
GLOBAL,S2D3,PWRNGSINDNE,2,2042,110.83011839999998
GLOBAL,S2D4,PWRNGSINDNE,2,2042,110.83011839999998
GLOBAL,S2D5,PWRNGSINDNE,2,2042,110.83011839999998
GLOBAL,S1D3,PWRNGSINDNE,2,2043,8.617913043041412
GLOBAL,S2D1,PWRNGSINDNE,2,2043,32.01613842739875
GLOBAL,S2D3,PWRNGSINDNE,2,2043,115.57943999999998
GLOBAL,S2D4,PWRNGSINDNE,2,2043,115.57943999999998
GLOBAL,S2D5,PWRNGSINDNE,2,2043,115.57943999999998
GLOBAL,S1D3,PWRNGSINDNE,2,2044,18.59374274319547
GLOBAL,S2D1,PWRNGSINDNE,2,2044,59.19767216100572
GLOBAL,S2D3,PWRNGSINDNE,2,2044,120.62835359999998
GLOBAL,S2D4,PWRNGSINDNE,2,2044,120.62835359999998
GLOBAL,S2D5,PWRNGSINDNE,2,2044,120.62835359999998
GLOBAL,S1D3,PWRNGSINDNE,2,2045,29.06273033778365
GLOBAL,S2D1,PWRNGSINDNE,2,2045,63.64511507510388
GLOBAL,S2D3,PWRNGSINDNE,2,2045,125.9926272
GLOBAL,S2D4,PWRNGSINDNE,2,2045,125.9926272
GLOBAL,S2D5,PWRNGSINDNE,2,2045,125.9926272
GLOBAL,S1D3,PWRNGSINDNE,2,2046,38.51168395460306
GLOBAL,S2D1,PWRNGSINDNE,2,2046,68.26695577896245
GLOBAL,S2D3,PWRNGSINDNE,2,2046,131.68802879999998
GLOBAL,S2D4,PWRNGSINDNE,2,2046,131.68802879999998
GLOBAL,S2D5,PWRNGSINDNE,2,2046,131.68802879999998
GLOBAL,S1D3,PWRNGSINDNE,2,2047,30.491431048929428
GLOBAL,S2D1,PWRNGSINDNE,2,2047,73.07085459799299
GLOBAL,S2D3,PWRNGSINDNE,2,2047,137.72717279999998
GLOBAL,S2D4,PWRNGSINDNE,2,2047,137.72717279999998
GLOBAL,S2D5,PWRNGSINDNE,2,2047,137.72717279999998
GLOBAL,S1D3,PWRNGSINDNE,2,2048,19.981119364882744
GLOBAL,S2D1,PWRNGSINDNE,2,2048,78.06497412393449
GLOBAL,S2D3,PWRNGSINDNE,2,2048,144.12582719999995
GLOBAL,S2D4,PWRNGSINDNE,2,2048,144.12582719999995
GLOBAL,S2D5,PWRNGSINDNE,2,2048,144.12582719999995
GLOBAL,S1D3,PWRNGSINDNE,2,2049,7.7667545912585885
GLOBAL,S2D1,PWRNGSINDNE,2,2049,83.2605246897186
GLOBAL,S2D3,PWRNGSINDNE,2,2049,150.89976
GLOBAL,S2D4,PWRNGSINDNE,2,2049,150.89976
GLOBAL,S2D5,PWRNGSINDNE,2,2049,150.89976
GLOBAL,S1D3,PWRNGSINDNE,2,2050,1.9920947248440937
GLOBAL,S2D1,PWRNGSINDNE,2,2050,88.70816487447334
GLOBAL,S2D3,PWRNGSINDNE,2,2050,158.06789279999998
GLOBAL,S2D4,PWRNGSINDNE,2,2050,158.06789279999998
GLOBAL,S2D5,PWRNGSINDNE,2,2050,158.06789279999998
GLOBAL,S2D4,PWRNGSINDNO,2,2023,-1.6342482922482304e-13
GLOBAL,S2D4,PWRNGSINDNO,2,2028,-3.410605131648481e-13
GLOBAL,S2D4,PWRNGSINDNO,2,2029,47.65524851588984
GLOBAL,S2D5,PWRNGSINDNO,2,2029,47.65524851588984
GLOBAL,S2D3,PWRNGSINDNO,2,2030,259.8944832000002
GLOBAL,S2D4,PWRNGSINDNO,2,2030,259.8944832
GLOBAL,S2D5,PWRNGSINDNO,2,2030,259.8944832
GLOBAL,S2D1,PWRNGSINDNO,2,2031,244.537167218729
GLOBAL,S2D3,PWRNGSINDNO,2,2031,266.63688
GLOBAL,S2D4,PWRNGSINDNO,2,2031,266.63688
GLOBAL,S2D5,PWRNGSINDNO,2,2031,266.63688
GLOBAL,S2D1,PWRNGSINDNO,2,2032,275.6687904
GLOBAL,S2D3,PWRNGSINDNO,2,2032,275.6687904
GLOBAL,S2D4,PWRNGSINDNO,2,2032,275.6687904
GLOBAL,S2D5,PWRNGSINDNO,2,2032,275.6687904
GLOBAL,S2D1,PWRNGSINDNO,2,2033,284.6975472
GLOBAL,S2D3,PWRNGSINDNO,2,2033,284.6975472
GLOBAL,S2D4,PWRNGSINDNO,2,2033,284.6975472
GLOBAL,S2D5,PWRNGSINDNO,2,2033,284.6975472
GLOBAL,S1D3,PWRNGSINDNO,2,2034,61.60214490327212
GLOBAL,S2D1,PWRNGSINDNO,2,2034,293.72945760000005
GLOBAL,S2D3,PWRNGSINDNO,2,2034,293.72945760000005
GLOBAL,S2D4,PWRNGSINDNO,2,2034,293.72945760000005
GLOBAL,S2D5,PWRNGSINDNO,2,2034,293.72945760000005
GLOBAL,S2D1,PWRNGSINDNO,2,2035,302.761368
GLOBAL,S2D3,PWRNGSINDNO,2,2035,302.761368
GLOBAL,S2D4,PWRNGSINDNO,2,2035,302.761368
GLOBAL,S2D5,PWRNGSINDNO,2,2035,302.761368
GLOBAL,S1D3,PWRNGSINDNO,2,2036,11.814436804719662
GLOBAL,S2D1,PWRNGSINDNO,2,2036,311.7901248
GLOBAL,S2D3,PWRNGSINDNO,2,2036,311.7901248
GLOBAL,S2D4,PWRNGSINDNO,2,2036,311.7901248
GLOBAL,S2D5,PWRNGSINDNO,2,2036,311.7901248
GLOBAL,S2D1,PWRNGSINDNO,2,2037,322.1623152
GLOBAL,S2D3,PWRNGSINDNO,2,2037,322.1623152
GLOBAL,S2D4,PWRNGSINDNO,2,2037,322.1623152
GLOBAL,S2D5,PWRNGSINDNO,2,2037,322.1623152
GLOBAL,S2D1,PWRNGSINDNO,2,2038,332.5345056
GLOBAL,S2D3,PWRNGSINDNO,2,2038,332.5345056
GLOBAL,S2D4,PWRNGSINDNO,2,2038,332.5345056
GLOBAL,S2D5,PWRNGSINDNO,2,2038,332.5345056
GLOBAL,S1D3,PWRNGSINDNO,2,2039,11.96734456494687
GLOBAL,S2D1,PWRNGSINDNO,2,2039,342.90354240000005
GLOBAL,S2D3,PWRNGSINDNO,2,2039,342.9035424
GLOBAL,S2D4,PWRNGSINDNO,2,2039,342.90354240000005
GLOBAL,S2D5,PWRNGSINDNO,2,2039,342.9035424
GLOBAL,S1D3,PWRNGSINDNO,2,2040,49.295768559974015
GLOBAL,S2D1,PWRNGSINDNO,2,2040,352.5314832000001
GLOBAL,S2D3,PWRNGSINDNO,2,2040,352.5314832000001
GLOBAL,S2D4,PWRNGSINDNO,2,2040,352.5314832000001
GLOBAL,S2D5,PWRNGSINDNO,2,2040,352.5314832000001
GLOBAL,S1D3,PWRNGSINDNO,2,2041,65.94428140150922
GLOBAL,S2D1,PWRNGSINDNO,2,2041,362.87844480000007
GLOBAL,S2D3,PWRNGSINDNO,2,2041,362.87844480000007
GLOBAL,S2D4,PWRNGSINDNO,2,2041,362.87844480000007
GLOBAL,S2D5,PWRNGSINDNO,2,2041,362.87844480000007
GLOBAL,S1D3,PWRNGSINDNO,2,2042,70.40728633250001
GLOBAL,S2D1,PWRNGSINDNO,2,2042,375.27524640000007
GLOBAL,S2D3,PWRNGSINDNO,2,2042,375.27524640000007
GLOBAL,S2D4,PWRNGSINDNO,2,2042,375.27524640000007
GLOBAL,S2D5,PWRNGSINDNO,2,2042,375.27524640000007
GLOBAL,S1D3,PWRNGSINDNO,2,2043,70.75708848486238
GLOBAL,S2D1,PWRNGSINDNO,2,2043,388.44468000000006
GLOBAL,S2D3,PWRNGSINDNO,2,2043,388.44468000000006
GLOBAL,S2D4,PWRNGSINDNO,2,2043,388.44468000000006
GLOBAL,S2D5,PWRNGSINDNO,2,2043,388.44468000000006
GLOBAL,S1D3,PWRNGSINDNO,2,2044,75.56724218254749
GLOBAL,S2D1,PWRNGSINDNO,2,2044,402.1533792000001
GLOBAL,S2D3,PWRNGSINDNO,2,2044,402.1533792000001
GLOBAL,S2D4,PWRNGSINDNO,2,2044,402.1533792000001
GLOBAL,S2D5,PWRNGSINDNO,2,2044,402.1533792000001
GLOBAL,S1D3,PWRNGSINDNO,2,2045,70.62579238920853
GLOBAL,S2D1,PWRNGSINDNO,2,2045,416.2752
GLOBAL,S2D3,PWRNGSINDNO,2,2045,416.2752
GLOBAL,S2D4,PWRNGSINDNO,2,2045,416.2752
GLOBAL,S2D5,PWRNGSINDNO,2,2045,416.2752
GLOBAL,S1D3,PWRNGSINDNO,2,2046,59.11311539066128
GLOBAL,S2D1,PWRNGSINDNO,2,2046,431.8634448000001
GLOBAL,S2D3,PWRNGSINDNO,2,2046,431.8634448000001
GLOBAL,S2D4,PWRNGSINDNO,2,2046,431.8634448000001
GLOBAL,S2D5,PWRNGSINDNO,2,2046,431.8634448000001
GLOBAL,S1D3,PWRNGSINDNO,2,2047,70.49592918616463
GLOBAL,S2D1,PWRNGSINDNO,2,2047,448.3346976000001
GLOBAL,S2D3,PWRNGSINDNO,2,2047,448.3346976000001
GLOBAL,S2D4,PWRNGSINDNO,2,2047,448.3346976000001
GLOBAL,S2D5,PWRNGSINDNO,2,2047,448.3346976000001
GLOBAL,S1D3,PWRNGSINDNO,2,2048,84.52028452552668
GLOBAL,S2D1,PWRNGSINDNO,2,2048,465.72049440000006
GLOBAL,S2D3,PWRNGSINDNO,2,2048,465.72049440000006
GLOBAL,S2D4,PWRNGSINDNO,2,2048,465.72049440000006
GLOBAL,S2D5,PWRNGSINDNO,2,2048,465.72049440000006
GLOBAL,S1D3,PWRNGSINDNO,2,2049,104.39390108512475
GLOBAL,S2D1,PWRNGSINDNO,2,2049,484.0649856
GLOBAL,S2D3,PWRNGSINDNO,2,2049,484.0649856
GLOBAL,S2D4,PWRNGSINDNO,2,2049,484.06498560000006
GLOBAL,S2D5,PWRNGSINDNO,2,2049,484.0649856
GLOBAL,S1D3,PWRNGSINDNO,2,2050,125.23047500690429
GLOBAL,S2D1,PWRNGSINDNO,2,2050,503.40601440000006
GLOBAL,S2D3,PWRNGSINDNO,2,2050,503.40601440000006
GLOBAL,S2D4,PWRNGSINDNO,2,2050,503.40601440000006
GLOBAL,S2D5,PWRNGSINDNO,2,2050,503.40601440000006
GLOBAL,S2D3,PWRNGSINDSO,2,2030,17.567204266857516
GLOBAL,S2D4,PWRNGSINDSO,2,2030,17.567204266857743
GLOBAL,S2D3,PWRNGSINDSO,2,2031,51.307570666857835
GLOBAL,S2D4,PWRNGSINDSO,2,2031,51.307570666857835
GLOBAL,S2D5,PWRNGSINDSO,2,2031,38.797075052454375
GLOBAL,S2D1,PWRNGSINDSO,2,2032,161.69096318901595
GLOBAL,S2D3,PWRNGSINDSO,2,2032,161.69096318901643
GLOBAL,S2D4,PWRNGSINDSO,2,2032,161.69096318901643
GLOBAL,S2D5,PWRNGSINDSO,2,2032,161.69096318901643
GLOBAL,S2D1,PWRNGSINDSO,2,2033,291.4651728
GLOBAL,S2D3,PWRNGSINDSO,2,2033,291.4651728
GLOBAL,S2D4,PWRNGSINDSO,2,2033,291.4651728
GLOBAL,S2D5,PWRNGSINDSO,2,2033,291.4651728
GLOBAL,S2D1,PWRNGSINDSO,2,2034,300.62638080000005
GLOBAL,S2D3,PWRNGSINDSO,2,2034,300.6263808
GLOBAL,S2D4,PWRNGSINDSO,2,2034,300.62638080000005
GLOBAL,S2D5,PWRNGSINDSO,2,2034,300.6263808
GLOBAL,S2D1,PWRNGSINDSO,2,2035,309.78758880000004
GLOBAL,S2D3,PWRNGSINDSO,2,2035,309.78758880000004
GLOBAL,S2D4,PWRNGSINDSO,2,2035,309.78758880000004
GLOBAL,S2D5,PWRNGSINDSO,2,2035,309.78758880000004
GLOBAL,S2D1,PWRNGSINDSO,2,2036,318.9487968000001
GLOBAL,S2D2,PWRNGSINDSO,2,2036,0.4650209183178049
GLOBAL,S2D3,PWRNGSINDSO,2,2036,318.9487968
GLOBAL,S2D4,PWRNGSINDSO,2,2036,318.9487968000001
GLOBAL,S2D5,PWRNGSINDSO,2,2036,318.9487968
GLOBAL,S2D1,PWRNGSINDSO,2,2037,329.21376480000004
GLOBAL,S2D2,PWRNGSINDSO,2,2037,21.055503845190746
GLOBAL,S2D3,PWRNGSINDSO,2,2037,329.21376480000004
GLOBAL,S2D4,PWRNGSINDSO,2,2037,329.21376480000004
GLOBAL,S2D5,PWRNGSINDSO,2,2037,329.21376480000004
GLOBAL,S2D1,PWRNGSINDSO,2,2038,339.47873280000005
GLOBAL,S2D2,PWRNGSINDSO,2,2038,35.32741758585007
GLOBAL,S2D3,PWRNGSINDSO,2,2038,339.47873280000005
GLOBAL,S2D4,PWRNGSINDSO,2,2038,339.47873280000005
GLOBAL,S2D5,PWRNGSINDSO,2,2038,339.47873280000005
GLOBAL,S2D1,PWRNGSINDSO,2,2039,349.7437008
GLOBAL,S2D2,PWRNGSINDSO,2,2039,60.185623966054656
GLOBAL,S2D3,PWRNGSINDSO,2,2039,349.74370080000006
GLOBAL,S2D4,PWRNGSINDSO,2,2039,349.7437008
GLOBAL,S2D5,PWRNGSINDSO,2,2039,349.74370080000006
GLOBAL,S2D1,PWRNGSINDSO,2,2040,359.60500800000005
GLOBAL,S2D2,PWRNGSINDSO,2,2040,100.4238917324933
GLOBAL,S2D3,PWRNGSINDSO,2,2040,359.60500800000005
GLOBAL,S2D4,PWRNGSINDSO,2,2040,359.60500800000005
GLOBAL,S2D5,PWRNGSINDSO,2,2040,359.60500800000005
GLOBAL,S2D1,PWRNGSINDSO,2,2041,369.854208
GLOBAL,S2D2,PWRNGSINDSO,2,2041,126.93441859458768
GLOBAL,S2D3,PWRNGSINDSO,2,2041,369.854208
GLOBAL,S2D4,PWRNGSINDSO,2,2041,369.854208
GLOBAL,S2D5,PWRNGSINDSO,2,2041,369.854208
GLOBAL,S2D1,PWRNGSINDSO,2,2042,382.1437872000001
GLOBAL,S2D2,PWRNGSINDSO,2,2042,144.98726791749596
GLOBAL,S2D3,PWRNGSINDSO,2,2042,382.1437872000001
GLOBAL,S2D4,PWRNGSINDSO,2,2042,382.1437872
GLOBAL,S2D5,PWRNGSINDSO,2,2042,382.1437872000001
GLOBAL,S2D1,PWRNGSINDSO,2,2043,395.17761600000006
GLOBAL,S2D2,PWRNGSINDSO,2,2043,156.8925219153948
GLOBAL,S2D3,PWRNGSINDSO,2,2043,395.17761600000006
GLOBAL,S2D4,PWRNGSINDSO,2,2043,395.17761600000006
GLOBAL,S2D5,PWRNGSINDSO,2,2043,395.17761600000006
GLOBAL,S2D1,PWRNGSINDSO,2,2044,408.9809232
GLOBAL,S2D2,PWRNGSINDSO,2,2044,165.23578011452264
GLOBAL,S2D3,PWRNGSINDSO,2,2044,408.98092320000006
GLOBAL,S2D4,PWRNGSINDSO,2,2044,408.9809232
GLOBAL,S2D5,PWRNGSINDSO,2,2044,408.98092320000006
GLOBAL,S2D1,PWRNGSINDSO,2,2045,423.58524480000005
GLOBAL,S2D2,PWRNGSINDSO,2,2045,164.35064961430453
GLOBAL,S2D3,PWRNGSINDSO,2,2045,423.58524480000005
GLOBAL,S2D4,PWRNGSINDSO,2,2045,423.58524480000005
GLOBAL,S2D5,PWRNGSINDSO,2,2045,423.58524480000005
GLOBAL,S2D1,PWRNGSINDSO,2,2046,439.0221168000001
GLOBAL,S2D2,PWRNGSINDSO,2,2046,165.76777481500267
GLOBAL,S2D3,PWRNGSINDSO,2,2046,439.0221168000001
GLOBAL,S2D4,PWRNGSINDSO,2,2046,439.0221168000001
GLOBAL,S2D5,PWRNGSINDSO,2,2046,439.0221168000001
GLOBAL,S2D1,PWRNGSINDSO,2,2047,455.3230752
GLOBAL,S2D2,PWRNGSINDSO,2,2047,176.98550041682938
GLOBAL,S2D3,PWRNGSINDSO,2,2047,455.3230752
GLOBAL,S2D4,PWRNGSINDSO,2,2047,455.32307520000006
GLOBAL,S2D5,PWRNGSINDSO,2,2047,455.3230752
GLOBAL,S2D1,PWRNGSINDSO,2,2048,472.5228096
GLOBAL,S2D2,PWRNGSINDSO,2,2048,199.6858501866136
GLOBAL,S2D3,PWRNGSINDSO,2,2048,472.5228096000001
GLOBAL,S2D4,PWRNGSINDSO,2,2048,472.5228096000001
GLOBAL,S2D5,PWRNGSINDSO,2,2048,472.5228096000001
GLOBAL,S2D1,PWRNGSINDSO,2,2049,490.6560096
GLOBAL,S2D2,PWRNGSINDSO,2,2049,280.06387867685135
GLOBAL,S2D3,PWRNGSINDSO,2,2049,490.6560096
