REGION,TIMESLICE,FUEL,YEAR,VALUE
GLOBAL,S1D5,ELCINDSO03,2033,44.314893948
GLOBAL,S2D1,ELCINDSO03,2033,175.413711234
GLOBAL,S2D2,ELCINDSO03,2033,377.59835212400003
GLOBAL,S2D3,ELCINDSO03,2033,93.427149806
GLOBAL,S2D4,ELCINDSO03,2033,60.232234299999995
GLOBAL,S2D5,ELCINDSO03,2033,61.583039398
GLOBAL,S3D1,ELCINDSO03,2033,152.652763204
GLOBAL,S3D2,ELCINDSO03,2033,335.777614884
GLOBAL,S3D3,ELCINDSO03,2033,85.041785524
GLOBAL,S3D4,ELCINDSO03,2033,56.09495167
GLOBAL,S3D5,ELCINDSO03,2033,54.93745550399999
GLOBAL,S4D1,ELCINDSO03,2033,63.758943596
GLOBAL,S4D2,ELCINDSO03,2033,145.962388216
GLOBAL,S4D3,ELCINDSO03,2033,37.228471392
GLOBAL,S4D4,ELCINDSO03,2033,23.461103552
GLOBAL,S4D5,ELCINDSO03,2033,22.338968775999998
GLOBAL,S1D1,ELCINDSO03,2034,136.371610071
GLOBAL,S1D2,ELCINDSO03,2034,330.159994308
GLOBAL,S1D3,ELCINDSO03,2034,78.659355465
GLOBAL,S1D4,ELCINDSO03,2034,47.67084431999999
GLOBAL,S1D5,ELCINDSO03,2034,46.287010925999994
GLOBAL,S2D1,ELCINDSO03,2034,183.220033833
GLOBAL,S2D2,ELCINDSO03,2034,394.40236663800005
GLOBAL,S2D3,ELCINDSO03,2034,97.584877647
GLOBAL,S2D4,ELCINDSO03,2034,62.91271035
GLOBAL,S2D5,ELCINDSO03,2034,64.323629451
GLOBAL,S3D1,ELCINDSO03,2034,159.446170098
GLOBAL,S3D2,ELCINDSO03,2034,350.720508258
GLOBAL,S3D3,ELCINDSO03,2034,88.826344938
GLOBAL,S3D4,ELCINDSO03,2034,58.591308915
GLOBAL,S3D5,ELCINDSO03,2034,57.38230144799999
GLOBAL,S4D1,ELCINDSO03,2034,66.596366502
GLOBAL,S4D2,ELCINDSO03,2034,152.45805769199998
GLOBAL,S4D3,ELCINDSO03,2034,38.885225904
GLOBAL,S4D4,ELCINDSO03,2034,24.505177824
GLOBAL,S4D5,ELCINDSO03,2034,23.333105412
GLOBAL,S1D1,ELCINDSO03,2035,142.181840601
GLOBAL,S1D2,ELCINDSO03,2035,344.226746748
GLOBAL,S1D3,ELCINDSO03,2035,82.010705415
GLOBAL,S1D4,ELCINDSO03,2035,49.70190191999999
GLOBAL,S1D5,ELCINDSO03,2035,48.259109106
GLOBAL,S2D1,ELCINDSO03,2035,191.026282023
GLOBAL,S2D2,ELCINDSO03,2035,411.206220978
GLOBAL,S2D3,ELCINDSO03,2035,101.74256585699999
GLOBAL,S2D4,ELCINDSO03,2035,65.59316084999999
GLOBAL,S2D5,ELCINDSO03,2035,67.064193381
GLOBAL,S3D1,ELCINDSO03,2035,166.239512238
GLOBAL,S3D2,ELCINDSO03,2035,365.663259198
GLOBAL,S3D3,ELCINDSO03,2035,92.610868278
GLOBAL,S3D4,ELCINDSO03,2035,61.087642364999994
GLOBAL,S3D5,ELCINDSO03,2035,59.82712408799999
GLOBAL,S4D1,ELCINDSO03,2035,69.433762362
GLOBAL,S4D2,ELCINDSO03,2035,158.95366525199998
GLOBAL,S4D3,ELCINDSO03,2035,40.541964624
GLOBAL,S4D4,ELCINDSO03,2035,25.549242144
GLOBAL,S4D5,ELCINDSO03,2035,24.327232572
GLOBAL,S1D1,ELCINDSO03,2036,147.992126514
GLOBAL,S1D2,ELCINDSO03,2036,358.293633272
GLOBAL,S1D3,ELCINDSO03,2036,85.36208731
GLOBAL,S1D4,ELCINDSO03,2036,51.73297888
GLOBAL,S1D5,ELCINDSO03,2036,50.23122608399999
GLOBAL,S2D1,ELCINDSO03,2036,198.832604622
GLOBAL,S2D2,ELCINDSO03,2036,428.010235492
GLOBAL,S2D3,ELCINDSO03,2036,105.900293698
GLOBAL,S2D4,ELCINDSO03,2036,68.2736369
GLOBAL,S2D5,ELCINDSO03,2036,69.804783434
GLOBAL,S3D1,ELCINDSO03,2036,173.03291913200002
GLOBAL,S3D2,ELCINDSO03,2036,380.606152572
GLOBAL,S3D3,ELCINDSO03,2036,96.395427692
GLOBAL,S3D4,ELCINDSO03,2036,63.58399961
GLOBAL,S3D5,ELCINDSO03,2036,62.27197003199999
GLOBAL,S4D1,ELCINDSO03,2036,72.271185268
GLOBAL,S4D2,ELCINDSO03,2036,165.449334728
GLOBAL,S4D3,ELCINDSO03,2036,42.198719136
GLOBAL,S4D4,ELCINDSO03,2036,26.593316416
GLOBAL,S4D5,ELCINDSO03,2036,25.321369208
GLOBAL,S1D1,ELCINDSO03,2037,154.204049943
GLOBAL,S1D2,ELCINDSO03,2037,373.332896964
GLOBAL,S1D3,ELCINDSO03,2037,88.945134345
GLOBAL,S1D4,ELCINDSO03,2037,53.90445456
GLOBAL,S1D5,ELCINDSO03,2037,52.33966615799999
GLOBAL,S2D1,ELCINDSO03,2037,207.178541289
GLOBAL,S2D2,ELCINDSO03,2037,445.97583185400003
GLOBAL,S2D3,ELCINDSO03,2037,110.34542555099999
GLOBAL,S2D4,ELCINDSO03,2037,71.13940155
GLOBAL,S2D5,ELCINDSO03,2037,72.734817483
GLOBAL,S3D1,ELCINDSO03,2037,180.295922034
GLOBAL,S3D2,ELCINDSO03,2037,396.581977314
GLOBAL,S3D3,ELCINDSO03,2037,100.441595754
GLOBAL,S3D4,ELCINDSO03,2037,66.25291819499999
GLOBAL,S3D5,ELCINDSO03,2037,64.885816584
GLOBAL,S4D1,ELCINDSO03,2037,75.304745766
GLOBAL,S4D2,ELCINDSO03,2037,172.394019036
GLOBAL,S4D3,ELCINDSO03,2037,43.969997232
GLOBAL,S4D4,ELCINDSO03,2037,27.709562592
GLOBAL,S4D5,ELCINDSO03,2037,26.384225796
GLOBAL,S1D1,ELCINDSO03,2038,160.415973372
GLOBAL,S1D2,ELCINDSO03,2038,388.372160656
GLOBAL,S1D3,ELCINDSO03,2038,92.52818138
GLOBAL,S1D4,ELCINDSO03,2038,56.07593024
GLOBAL,S1D5,ELCINDSO03,2038,54.448106231999994
GLOBAL,S2D1,ELCINDSO03,2038,215.524477956
GLOBAL,S2D2,ELCINDSO03,2038,463.941428216
GLOBAL,S2D3,ELCINDSO03,2038,114.790557404
GLOBAL,S2D4,ELCINDSO03,2038,74.00516619999999
GLOBAL,S2D5,ELCINDSO03,2038,75.664851532
GLOBAL,S3D1,ELCINDSO03,2038,187.558924936
GLOBAL,S3D2,ELCINDSO03,2038,412.557802056
GLOBAL,S3D3,ELCINDSO03,2038,104.487763816
GLOBAL,S3D4,ELCINDSO03,2038,68.92183677999999
GLOBAL,S3D5,ELCINDSO03,2038,67.499663136
GLOBAL,S4D1,ELCINDSO03,2038,78.338306264
GLOBAL,S4D2,ELCINDSO03,2038,179.33870334399998
GLOBAL,S4D3,ELCINDSO03,2038,45.741275328
GLOBAL,S4D4,ELCINDSO03,2038,28.825808768
GLOBAL,S4D5,ELCINDSO03,2038,27.447082383999998
GLOBAL,S1D1,ELCINDSO03,2039,166.627896801
GLOBAL,S1D2,ELCINDSO03,2039,403.411424348
GLOBAL,S1D3,ELCINDSO03,2039,96.111228415
GLOBAL,S1D4,ELCINDSO03,2039,58.24740591999999
GLOBAL,S1D5,ELCINDSO03,2039,56.556546305999994
GLOBAL,S2D1,ELCINDSO03,2039,223.87041462300002
GLOBAL,S2D2,ELCINDSO03,2039,481.907024578
GLOBAL,S2D3,ELCINDSO03,2039,119.23568925699999
GLOBAL,S2D4,ELCINDSO03,2039,76.87093085
GLOBAL,S2D5,ELCINDSO03,2039,78.594885581
GLOBAL,S3D1,ELCINDSO03,2039,194.82192783800002
GLOBAL,S3D2,ELCINDSO03,2039,428.533626798
GLOBAL,S3D3,ELCINDSO03,2039,108.533931878
GLOBAL,S3D4,ELCINDSO03,2039,71.59075536499999
GLOBAL,S3D5,ELCINDSO03,2039,70.113509688
GLOBAL,S4D1,ELCINDSO03,2039,81.371866762
GLOBAL,S4D2,ELCINDSO03,2039,186.283387652
GLOBAL,S4D3,ELCINDSO03,2039,47.512553424000004
GLOBAL,S4D4,ELCINDSO03,2039,29.942054944000002
GLOBAL,S4D5,ELCINDSO03,2039,28.509938972
GLOBAL,S1D1,ELCINDSO03,2040,172.83982023000002
GLOBAL,S1D2,ELCINDSO03,2040,418.45068804000005
GLOBAL,S1D3,ELCINDSO03,2040,99.69427545
GLOBAL,S1D4,ELCINDSO03,2040,60.41888159999999
GLOBAL,S1D5,ELCINDSO03,2040,58.664986379999995
GLOBAL,S2D1,ELCINDSO03,2040,232.21635129
GLOBAL,S2D2,ELCINDSO03,2040,499.87262094000005
GLOBAL,S2D3,ELCINDSO03,2040,123.68082111
GLOBAL,S2D4,ELCINDSO03,2040,79.7366955
GLOBAL,S2D5,ELCINDSO03,2040,81.52491963
GLOBAL,S3D1,ELCINDSO03,2040,202.08493074
GLOBAL,S3D2,ELCINDSO03,2040,444.50945154
GLOBAL,S3D3,ELCINDSO03,2040,112.58009994000001
GLOBAL,S3D4,ELCINDSO03,2040,74.25967394999999
GLOBAL,S3D5,ELCINDSO03,2040,72.72735623999999
GLOBAL,S4D1,ELCINDSO03,2040,84.40542726
GLOBAL,S4D2,ELCINDSO03,2040,193.22807196
GLOBAL,S4D3,ELCINDSO03,2040,49.28383152
GLOBAL,S4D4,ELCINDSO03,2040,31.058301120000003
GLOBAL,S4D5,ELCINDSO03,2040,29.57279556
GLOBAL,S1D1,ELCINDSO03,2041,179.051743659
GLOBAL,S1D2,ELCINDSO03,2041,433.489951732
GLOBAL,S1D3,ELCINDSO03,2041,103.277322485
GLOBAL,S1D4,ELCINDSO03,2041,62.59035727999999
GLOBAL,S1D5,ELCINDSO03,2041,60.773426453999996
GLOBAL,S2D1,ELCINDSO03,2041,240.562287957
GLOBAL,S2D2,ELCINDSO03,2041,517.838217302
GLOBAL,S2D3,ELCINDSO03,2041,128.125952963
GLOBAL,S2D4,ELCINDSO03,2041,82.60246015
GLOBAL,S2D5,ELCINDSO03,2041,84.454953679
GLOBAL,S3D1,ELCINDSO03,2041,209.34793364200002
GLOBAL,S3D2,ELCINDSO03,2041,460.48527628200003
GLOBAL,S3D3,ELCINDSO03,2041,116.626268002
GLOBAL,S3D4,ELCINDSO03,2041,76.92859253499999
GLOBAL,S3D5,ELCINDSO03,2041,75.34120279199999
GLOBAL,S4D1,ELCINDSO03,2041,87.438987758
GLOBAL,S4D2,ELCINDSO03,2041,200.172756268
GLOBAL,S4D3,ELCINDSO03,2041,51.055109616
GLOBAL,S4D4,ELCINDSO03,2041,32.174547296
GLOBAL,S4D5,ELCINDSO03,2041,30.635652148
GLOBAL,S1D1,ELCINDSO03,2042,186.00579928800002
GLOBAL,S1D2,ELCINDSO03,2042,450.32594102400003
GLOBAL,S1D3,ELCINDSO03,2042,107.28843252
GLOBAL,S1D4,ELCINDSO03,2042,65.02125696
GLOBAL,S1D5,ELCINDSO03,2042,63.133759727999994
GLOBAL,S2D1,ELCINDSO03,2042,249.90530522400002
GLOBAL,S2D2,ELCINDSO03,2042,537.9501452640001
GLOBAL,S2D3,ELCINDSO03,2042,133.102140216
GLOBAL,S2D4,ELCINDSO03,2042,85.8105948
GLOBAL,S2D5,ELCINDSO03,2042,87.735035928
GLOBAL,S3D1,ELCINDSO03,2042,217.47864014400002
GLOBAL,S3D2,ELCINDSO03,2042,478.36971662400003
GLOBAL,S3D3,ELCINDSO03,2042,121.15582766400001
GLOBAL,S3D4,ELCINDSO03,2042,79.91636412
GLOBAL,S3D5,ELCINDSO03,2042,78.267322944
GLOBAL,S4D1,ELCINDSO03,2042,90.834964656
GLOBAL,S4D2,ELCINDSO03,2042,207.947114976
GLOBAL,S4D3,ELCINDSO03,2042,53.038000512
GLOBAL,S4D4,ELCINDSO03,2042,33.424150272000006
GLOBAL,S4D5,ELCINDSO03,2042,31.825487136
GLOBAL,S1D1,ELCINDSO03,2043,193.230013191
GLOBAL,S1D2,ELCINDSO03,2043,467.815992068
GLOBAL,S1D3,ELCINDSO03,2043,111.455370265
GLOBAL,S1D4,ELCINDSO03,2043,67.54659471999999
GLOBAL,S1D5,ELCINDSO03,2043,65.585789646
GLOBAL,S2D1,ELCINDSO03,2043,259.611289593
GLOBAL,S2D2,ELCINDSO03,2043,558.843401998
GLOBAL,S2D3,ELCINDSO03,2043,138.271647487
GLOBAL,S2D4,ELCINDSO03,2043,89.14336234999999
GLOBAL,S2D5,ELCINDSO03,2043,91.14254617099999
GLOBAL,S3D1,ELCINDSO03,2043,225.925216658
GLOBAL,S3D2,ELCINDSO03,2043,496.948950018
GLOBAL,S3D3,ELCINDSO03,2043,125.861356298
GLOBAL,S3D4,ELCINDSO03,2043,83.020207715
GLOBAL,S3D5,ELCINDSO03,2043,81.30712000799998
GLOBAL,S4D1,ELCINDSO03,2043,94.362871942
GLOBAL,S4D2,ELCINDSO03,2043,216.023499932
GLOBAL,S4D3,ELCINDSO03,2043,55.097924784
GLOBAL,S4D4,ELCINDSO03,2043,34.722299104
GLOBAL,S4D5,ELCINDSO03,2043,33.061546052
GLOBAL,S1D1,ELCINDSO03,2044,200.734741989
GLOBAL,S1D2,ELCINDSO03,2044,485.98517857200005
GLOBAL,S1D3,ELCINDSO03,2044,115.784109435
GLOBAL,S1D4,ELCINDSO03,2044,70.16999088
GLOBAL,S1D5,ELCINDSO03,2044,68.133031434
GLOBAL,S2D1,ELCINDSO03,2044,269.69415554700004
GLOBAL,S2D2,ELCINDSO03,2044,580.547940042
GLOBAL,S2D3,ELCINDSO03,2044,143.641885773
GLOBAL,S2D4,ELCINDSO03,2044,92.60554065000001
GLOBAL,S2D5,ELCINDSO03,2044,94.682369409
GLOBAL,S3D1,ELCINDSO03,2044,234.69977218200003
GLOBAL,S3D2,ELCINDSO03,2044,516.2496116220001
GLOBAL,S3D3,ELCINDSO03,2044,130.74959974200002
GLOBAL,S3D4,ELCINDSO03,2044,86.244572985
GLOBAL,S3D5,ELCINDSO03,2044,84.464951832
GLOBAL,S4D1,ELCINDSO03,2044,98.02776721800001
GLOBAL,S4D2,ELCINDSO03,2044,224.41348942800002
GLOBAL,S4D3,ELCINDSO03,2044,57.237835536000006
GLOBAL,S4D4,ELCINDSO03,2044,36.07085481600001
GLOBAL,S4D5,ELCINDSO03,2044,34.345600908
GLOBAL,S1D1,ELCINDSO03,2045,208.53095151600002
GLOBAL,S1D2,ELCINDSO03,2045,504.86004916800005
GLOBAL,S1D3,ELCINDSO03,2045,120.28097514000001
GLOBAL,S1D4,ELCINDSO03,2045,72.89527872
GLOBAL,S1D5,ELCINDSO03,2045,70.779207096
GLOBAL,S2D1,ELCINDSO03,2045,280.168636068
GLOBAL,S2D2,ELCINDSO03,2045,603.095473848
GLOBAL,S2D3,ELCINDSO03,2045,149.220702012
GLOBAL,S2D4,ELCINDSO03,2045,96.2021886
GLOBAL,S2D5,ELCINDSO03,2045,98.359677996
GLOBAL,S3D1,ELCINDSO03,2045,243.81512800800002
GLOBAL,S3D2,ELCINDSO03,2045,536.2999033680001
GLOBAL,S3D3,ELCINDSO03,2045,135.82770064800002
GLOBAL,S3D4,ELCINDSO03,2045,89.59417134
GLOBAL,S3D5,ELCINDSO03,2045,87.74543260799999
GLOBAL,S4D1,ELCINDSO03,2045,101.835005592
GLOBAL,S4D2,ELCINDSO03,2045,233.129342832
GLOBAL,S4D3,ELCINDSO03,2045,59.460859584
GLOBAL,S4D4,ELCINDSO03,2045,37.471787904
GLOBAL,S4D5,ELCINDSO03,2045,35.679527952
GLOBAL,S1D1,ELCINDSO03,2046,216.629939904
GLOBAL,S1D2,ELCINDSO03,2046,524.467956992
GLOBAL,S1D3,ELCINDSO03,2046,124.95248416
GLOBAL,S1D4,ELCINDSO03,2046,75.72640768
GLOBAL,S1D5,ELCINDSO03,2046,73.52815142399999
GLOBAL,S2D1,ELCINDSO03,2046,291.049910592
GLOBAL,S2D2,ELCINDSO03,2046,626.518678912
GLOBAL,S2D3,ELCINDSO03,2046,155.01618092799998
GLOBAL,S2D4,ELCINDSO03,2046,99.93851839999999
GLOBAL,S2D5,ELCINDSO03,2046,102.179801024
GLOBAL,S3D1,ELCINDSO03,2046,253.28449395200002
GLOBAL,S3D2,ELCINDSO03,2046,557.128881792
GLOBAL,S3D3,ELCINDSO03,2046,141.103018112
GLOBAL,S3D4,ELCINDSO03,2046,93.07385696
GLOBAL,S3D5,ELCINDSO03,2046,91.15331635199999
GLOBAL,S4D1,ELCINDSO03,2046,105.790104448
GLOBAL,S4D2,ELCINDSO03,2046,242.18369100799998
GLOBAL,S4D3,ELCINDSO03,2046,61.770218496
GLOBAL,S4D4,ELCINDSO03,2046,38.927128576
GLOBAL,S4D5,ELCINDSO03,2046,37.065260288
GLOBAL,S1D1,ELCINDSO03,2047,225.043503732
GLOBAL,S1D2,ELCINDSO03,2047,544.8374619360001
GLOBAL,S1D3,ELCINDSO03,2047,129.80544078
GLOBAL,S1D4,ELCINDSO03,2047,78.66750144
GLOBAL,S1D5,ELCINDSO03,2047,76.383868392
GLOBAL,S2D1,ELCINDSO03,2047,302.353828236
GLOBAL,S2D2,ELCINDSO03,2047,650.8516722960001
GLOBAL,S2D3,ELCINDSO03,2047,161.03676392399998
GLOBAL,S2D4,ELCINDSO03,2047,103.8199722
GLOBAL,S2D5,ELCINDSO03,2047,106.148302692
GLOBAL,S3D1,ELCINDSO03,2047,263.12166261600004
GLOBAL,S3D2,ELCINDSO03,2047,578.766885336
GLOBAL,S3D3,ELCINDSO03,2047,146.58323589600002
GLOBAL,S3D4,ELCINDSO03,2047,96.68869818
GLOBAL,S3D5,ELCINDSO03,2047,94.69356681599999
GLOBAL,S4D1,ELCINDSO03,2047,109.898824584
GLOBAL,S4D2,ELCINDSO03,2047,251.589722064
GLOBAL,S4D3,ELCINDSO03,2047,64.16927596800001
GLOBAL,S4D4,ELCINDSO03,2047,40.438996608000004
GLOBAL,S4D5,ELCINDSO03,2047,38.504816304
GLOBAL,S1D1,ELCINDSO03,2048,233.78382726
GLOBAL,S1D2,ELCINDSO03,2048,565.99806248
GLOBAL,S1D3,ELCINDSO03,2048,134.84687290000002
GLOBAL,S1D4,ELCINDSO03,2048,81.7228192
GLOBAL,S1D5,ELCINDSO03,2048,79.35049356
GLOBAL,S2D1,ELCINDSO03,2048,314.09675898
GLOBAL,S2D2,ELCINDSO03,2048,676.1296922800001
GLOBAL,S2D3,ELCINDSO03,2048,167.29116982000002
GLOBAL,S2D4,ELCINDSO03,2048,107.85217100000001
GLOBAL,S2D5,ELCINDSO03,2048,110.27093006000001
GLOBAL,S3D1,ELCINDSO03,2048,273.34087988000005
GLOBAL,S3D2,ELCINDSO03,2048,601.2452494800001
GLOBAL,S3D3,ELCINDSO03,2048,152.27629028
GLOBAL,S3D4,ELCINDSO03,2048,100.4439299
GLOBAL,S3D5,ELCINDSO03,2048,98.37131088
GLOBAL,S4D1,ELCINDSO03,2048,114.16711612
GLOBAL,S4D2,ELCINDSO03,2048,261.36105752000003
GLOBAL,S4D3,ELCINDSO03,2048,66.66150624000001
GLOBAL,S4D4,ELCINDSO03,2048,42.009581440000005
GLOBAL,S4D5,ELCINDSO03,2048,40.00028072
GLOBAL,S1D1,ELCINDSO03,2049,242.863593195
GLOBAL,S1D2,ELCINDSO03,2049,587.98046386
GLOBAL,S1D3,ELCINDSO03,2049,140.084095925
GLOBAL,S1D4,ELCINDSO03,2049,84.89679439999999
GLOBAL,S1D5,ELCINDSO03,2049,82.43233167
GLOBAL,S2D1,ELCINDSO03,2049,326.295742485
GLOBAL,S2D2,ELCINDSO03,2049,702.3894187100001
GLOBAL,S2D3,ELCINDSO03,2049,173.78847411499999
GLOBAL,S2D4,ELCINDSO03,2049,112.04096575
GLOBAL,S2D5,ELCINDSO03,2049,114.553665295
GLOBAL,S3D1,ELCINDSO03,2049,283.95697441000004
GLOBAL,S3D2,ELCINDSO03,2049,624.59659161
GLOBAL,S3D3,ELCINDSO03,2049,158.19044221000001
GLOBAL,S3D4,ELCINDSO03,2049,104.345001175
GLOBAL,S3D5,ELCINDSO03,2049,102.19188516
GLOBAL,S4D1,ELCINDSO03,2049,118.60117259
GLOBAL,S4D2,ELCINDSO03,2049,271.51187613999997
GLOBAL,S4D3,ELCINDSO03,2049,69.25052568
GLOBAL,S4D4,ELCINDSO03,2049,43.64116208
GLOBAL,S4D5,ELCINDSO03,2049,41.55382354
GLOBAL,S1D1,ELCINDSO03,2050,252.29603807400002
GLOBAL,S1D2,ELCINDSO03,2050,610.816712152
GLOBAL,S1D3,ELCINDSO03,2050,145.52474471000002
GLOBAL,S1D4,ELCINDSO03,2050,88.19405408
GLOBAL,S1D5,ELCINDSO03,2050,85.633875444
GLOBAL,S2D1,ELCINDSO03,2050,338.968562502
GLOBAL,S2D2,ELCINDSO03,2050,729.6691331720001
GLOBAL,S2D3,ELCINDSO03,2050,180.538148618
GLOBAL,S2D4,ELCINDSO03,2050,116.3924629
GLOBAL,S2D5,ELCINDSO03,2050,119.002751794
GLOBAL,S3D1,ELCINDSO03,2050,294.98542241200005
GLOBAL,S3D2,ELCINDSO03,2050,648.854953452
GLOBAL,S3D3,ELCINDSO03,2050,164.334313372
GLOBAL,S3D4,ELCINDSO03,2050,108.39759901000001
GLOBAL,S3D5,ELCINDSO03,2050,106.160859312
GLOBAL,S4D1,ELCINDSO03,2050,123.207457988
GLOBAL,S4D2,ELCINDSO03,2050,282.056975848
GLOBAL,S4D3,ELCINDSO03,2050,71.940108576
GLOBAL,S4D4,ELCINDSO03,2050,45.336117056000006
GLOBAL,S4D5,ELCINDSO03,2050,43.167709528
GLOBAL,S1D1,ELCINDWE03,2023,102.835893096
GLOBAL,S1D2,ELCINDWE03,2023,241.01197527600002
GLOBAL,S1D3,ELCINDWE03,2023,63.050803668
GLOBAL,S1D4,ELCINDWE03,2023,37.284384186
GLOBAL,S1D5,ELCINDWE03,2023,35.702818271999995
GLOBAL,S2D1,ELCINDWE03,2023,134.237426544
GLOBAL,S2D2,ELCINDWE03,2023,266.035184442
GLOBAL,S2D3,ELCINDWE03,2023,71.66953006199999
GLOBAL,S2D4,ELCINDWE03,2023,45.960556788
GLOBAL,S2D5,ELCINDWE03,2023,46.333957139999995
GLOBAL,S3D1,ELCINDWE03,2023,122.110891074
GLOBAL,S3D2,ELCINDWE03,2023,238.046314788
GLOBAL,S3D3,ELCINDWE03,2023,65.406098196
GLOBAL,S3D4,ELCINDWE03,2023,42.978739554
GLOBAL,S3D5,ELCINDWE03,2023,42.71664123
GLOBAL,S4D1,ELCINDWE03,2023,54.643910166
GLOBAL,S4D2,ELCINDWE03,2023,116.018002638
GLOBAL,S4D3,ELCINDWE03,2023,31.317159329999996
GLOBAL,S4D4,ELCINDWE03,2023,18.930320730000002
GLOBAL,S4D5,ELCINDWE03,2023,18.901597626
GLOBAL,S1D1,ELCINDWE03,2024,108.916761548
GLOBAL,S1D2,ELCINDWE03,2024,255.26344013800002
GLOBAL,S1D3,ELCINDWE03,2024,66.779109334
GLOBAL,S1D4,ELCINDWE03,2024,39.489075842999995
GLOBAL,S1D5,ELCINDWE03,2024,37.813989136
GLOBAL,S2D1,ELCINDWE03,2024,142.17512327199998
GLOBAL,S2D2,ELCINDWE03,2024,281.766315971
GLOBAL,S2D3,ELCINDWE03,2024,75.907476281
GLOBAL,S2D4,ELCINDWE03,2024,48.678285894
GLOBAL,S2D5,ELCINDWE03,2024,49.07376607
GLOBAL,S3D1,ELCINDWE03,2024,129.331524287
GLOBAL,S3D2,ELCINDWE03,2024,252.122414894
GLOBAL,S3D3,ELCINDWE03,2024,69.273676598
GLOBAL,S3D4,ELCINDWE03,2024,45.520148527
GLOBAL,S3D5,ELCINDWE03,2024,45.242551865
GLOBAL,S4D1,ELCINDWE03,2024,57.875101333
GLOBAL,S4D2,ELCINDWE03,2024,122.878352569
GLOBAL,S4D3,ELCINDWE03,2024,33.168998415
GLOBAL,S4D4,ELCINDWE03,2024,20.049704115
GLOBAL,S4D5,ELCINDWE03,2024,20.019282563
GLOBAL,S1D1,ELCINDWE03,2025,115.570355432
GLOBAL,S1D2,ELCINDWE03,2025,270.857176492
GLOBAL,S1D3,ELCINDWE03,2025,70.858564756
GLOBAL,S1D4,ELCINDWE03,2025,41.901415962
GLOBAL,S1D5,ELCINDWE03,2025,40.124000224
GLOBAL,S2D1,ELCINDWE03,2025,150.860430448
GLOBAL,S2D2,ELCINDWE03,2025,298.979081114
GLOBAL,S2D3,ELCINDWE03,2025,80.544572654
GLOBAL,S2D4,ELCINDWE03,2025,51.651983796
GLOBAL,S2D5,ELCINDWE03,2025,52.07162338
GLOBAL,S3D1,ELCINDWE03,2025,137.232231458
GLOBAL,S3D2,ELCINDWE03,2025,267.524269796
GLOBAL,S3D3,ELCINDWE03,2025,73.50552213200001
GLOBAL,S3D4,ELCINDWE03,2025,48.300919618
GLOBAL,S3D5,ELCINDWE03,2025,48.00636491
GLOBAL,S4D1,ELCINDWE03,2025,61.410621622
GLOBAL,S4D2,ELCINDWE03,2025,130.384843246
GLOBAL,S4D3,ELCINDWE03,2025,35.19525261
GLOBAL,S4D4,ELCINDWE03,2025,21.27451641
GLOBAL,S4D5,ELCINDWE03,2025,21.242236442
GLOBAL,S1D1,ELCINDWE03,2026,123.07209622
GLOBAL,S1D2,ELCINDWE03,2026,288.43867757000004
GLOBAL,S1D3,ELCINDWE03,2026,75.45803651
GLOBAL,S1D4,ELCINDWE03,2026,44.621261894999996
GLOBAL,S1D5,ELCINDWE03,2026,42.72847304
GLOBAL,S2D1,ELCINDWE03,2026,160.65287107999998
GLOBAL,S2D2,ELCINDWE03,2026,318.38599181499995
GLOBAL,S2D3,ELCINDWE03,2026,85.772768965
GLOBAL,S2D4,ELCINDWE03,2026,55.00474491
GLOBAL,S2D5,ELCINDWE03,2026,55.45162355
GLOBAL,S3D1,ELCINDWE03,2026,146.140057555
GLOBAL,S3D2,ELCINDWE03,2026,284.88942991
GLOBAL,S3D3,ELCINDWE03,2026,78.27680947
GLOBAL,S3D4,ELCINDWE03,2026,51.436161155
GLOBAL,S3D5,ELCINDWE03,2026,51.122486725
GLOBAL,S4D1,ELCINDWE03,2026,65.396821745
GLOBAL,S4D2,ELCINDWE03,2026,138.84820128500002
GLOBAL,S4D3,ELCINDWE03,2026,37.479797475
GLOBAL,S4D4,ELCINDWE03,2026,22.655457975
GLOBAL,S4D5,ELCINDWE03,2026,22.621082695
GLOBAL,S1D1,ELCINDWE03,2027,130.306378012
GLOBAL,S1D2,ELCINDWE03,2027,305.39334672200005
GLOBAL,S1D3,ELCINDWE03,2027,79.893523646
GLOBAL,S1D4,ELCINDWE03,2027,47.244137367
GLOBAL,S1D5,ELCINDWE03,2027,45.240088784
GLOBAL,S2D1,ELCINDWE03,2027,170.096182568
GLOBAL,S2D2,ELCINDWE03,2027,337.10098939899996
GLOBAL,S2D3,ELCINDWE03,2027,90.814564789
GLOBAL,S2D4,ELCINDWE03,2027,58.237970286
GLOBAL,S2D5,ELCINDWE03,2027,58.711116829999995
GLOBAL,S3D1,ELCINDWE03,2027,154.73029360299998
GLOBAL,S3D2,ELCINDWE03,2027,301.635471286
GLOBAL,S3D3,ELCINDWE03,2027,82.877986462
GLOBAL,S3D4,ELCINDWE03,2027,54.459622163
GLOBAL,S3D5,ELCINDWE03,2027,54.127509685
GLOBAL,S4D1,ELCINDWE03,2027,69.240902177
GLOBAL,S4D2,ELCINDWE03,2027,147.009815861
GLOBAL,S4D3,ELCINDWE03,2027,39.682891635
GLOBAL,S4D4,ELCINDWE03,2027,23.987164935
GLOBAL,S4D5,ELCINDWE03,2027,23.950769047
