REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D1,185.60578956746468
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D2,250.15118850034
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D3,310.892591016333
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D4,317.0521555969572
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S1D5,197.77939778549057
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D1,301.49552052864004
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D2,309.4305287458716
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D3,426.045716575915
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D4,486.79621259904
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S2D5,420.9165716205988
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D1,355.6099140564607
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D2,359.05385711232
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D3,320.30604190656004
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D4,390.61125170993944
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S3D5,318.69817200864
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D1,240.65186961004844
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D2,222.23799716685195
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D3,296.76657691478937
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D4,305.56013319876087
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2029,S4D5,223.86760243118707
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D1,194.05793968951173
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D2,267.28295451756435
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D3,317.67939504134506
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D4,324.3379318495989
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S1D5,206.97582491746584
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D1,316.16281178806287
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D2,360.0728571995122
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D3,426.6054531325095
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D4,488.18884235904005
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S2D5,413.78791150103615
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D1,365.51045341275
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D2,319.7107952805748
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D3,327.66938254656003
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D4,402.8853783786436
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S3D5,326.09557152864005
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D1,247.48413055433096
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D2,227.52662511139613
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D3,312.757005633438
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D4,318.15343869696
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2030,S4D5,234.9144463464384
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D1,205.78579603052603
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D2,287.9822184326486
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D3,361.7260691575027
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D4,339.56868988950293
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S1D5,228.75400823444983
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D1,343.9479294818408
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2031,S2D2,367.46344996416
