REGION,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,PWROILINDNO,ELCINDNO01,2042,34.445132928
GLOBAL,PWROILINDNO,ELCINDNO01,2043,46.54465319223753
GLOBAL,PWROILINDNO,ELCINDNO01,2044,80.28756547200003
GLOBAL,PWROILINDNO,ELCINDNO01,2045,86.06324006227209
GLOBAL,PWROILINDNO,ELCINDNO01,2046,149.45378975972446
GLOBAL,PWROILINDNO,ELCINDNO01,2047,252.288504576
GLOBAL,PWROILINDNO,ELCINDNO01,2048,252.28850457599998
GLOBAL,PWROILINDNO,ELCINDNO01,2049,252.28850457599998
GLOBAL,PWROILINDNO,ELCINDNO01,2050,252.288504576
GLOBAL,PWROILINDSO,ELCINDSO01,2040,-1.9103936210740357e-14
GLOBAL,PWROILINDSO,ELCINDSO01,2041,1.9103936210740357e-14
GLOBAL,PWROILINDSO,ELCINDSO01,2042,8.72951392270036
GLOBAL,PWROILINDSO,ELCINDSO01,2043,11.783404718301874
GLOBAL,PWROILINDSO,ELCINDSO01,2044,20.934854682739193
GLOBAL,PWROILINDSO,ELCINDSO01,2045,24.38690197008959
GLOBAL,PWROILINDSO,ELCINDSO01,2046,22.524622285939195
GLOBAL,PWROILINDSO,ELCINDSO01,2047,26.17107009168959
GLOBAL,PWROILINDSO,ELCINDSO01,2048,28.37514267842855
GLOBAL,PWROILINDSO,ELCINDSO01,2049,75.77550608924138
GLOBAL,PWROILINDSO,ELCINDSO01,2050,81.58253372474114
GLOBAL,PWROILINDWE,ELCINDWE01,2039,4.7759840526850904e-14
GLOBAL,PWROILINDWE,ELCINDWE01,2040,0.8197291238400073
GLOBAL,PWROILINDWE,ELCINDWE01,2041,17.38824084000005
GLOBAL,PWROILINDWE,ELCINDWE01,2042,34.445132928000014
GLOBAL,PWROILINDWE,ELCINDWE01,2043,36.59795373600001
GLOBAL,PWROILINDWE,ELCINDWE01,2044,58.36002235266578
GLOBAL,PWROILINDWE,ELCINDWE01,2045,84.74798577600002
GLOBAL,PWROILINDWE,ELCINDWE01,2046,89.20840608000005
GLOBAL,PWROILINDWE,ELCINDWE01,2047,90.37210903215151
GLOBAL,PWROILINDWE,ELCINDWE01,2048,236.93916174882244
GLOBAL,PWROILINDWE,ELCINDWE01,2049,252.288504576
GLOBAL,PWROILINDWE,ELCINDWE01,2050,252.288504576
GLOBAL,PWROILLKAXX,ELCLKAXX01,2023,1.7455513924597583
GLOBAL,PWROILLKAXX,ELCLKAXX01,2024,1.8031707897378184
GLOBAL,PWROILLKAXX,ELCLKAXX01,2025,0.25815801285963413
GLOBAL,PWROILLKAXX,ELCLKAXX01,2041,2.6732617670432264
GLOBAL,PWROILLKAXX,ELCLKAXX01,2042,4.079559178094026
GLOBAL,PWROILLKAXX,ELCLKAXX01,2043,5.142394120480843
GLOBAL,PWROILLKAXX,ELCLKAXX01,2044,5.362051891259836
GLOBAL,PWROILLKAXX,ELCLKAXX01,2045,10.165522009240773
GLOBAL,PWROILLKAXX,ELCLKAXX01,2046,21.079523534630404
GLOBAL,PWROILLKAXX,ELCLKAXX01,2047,22.065974332416005
GLOBAL,PWROILLKAXX,ELCLKAXX01,2048,23.012680940121598
GLOBAL,PWROILLKAXX,ELCLKAXX01,2049,26.9088236099712
GLOBAL,PWROILLKAXX,ELCLKAXX01,2050,39.222405111859196
GLOBAL,PWROILMDVXX,ELCMDVXX01,2023,1.3052962504059258
GLOBAL,PWROILMDVXX,ELCMDVXX01,2024,0.8208087195189837
GLOBAL,PWROILMDVXX,ELCMDVXX01,2025,0.23216826327106127
GLOBAL,PWROILMDVXX,ELCMDVXX01,2026,0.13380222497149097
GLOBAL,PWROILMDVXX,ELCMDVXX01,2027,0.08339313010701088
GLOBAL,PWROILMDVXX,ELCMDVXX01,2028,0.03596258653398274
GLOBAL,PWROILMDVXX,ELCMDVXX01,2029,0.01815835865106743
GLOBAL,PWROILMDVXX,ELCMDVXX01,2030,0.009643419660692789
GLOBAL,PWROILMDVXX,ELCMDVXX01,2031,0.0060880115302928035
GLOBAL,PWROILMDVXX,ELCMDVXX01,2032,0.005550813399892781
GLOBAL,PWROILMDVXX,ELCMDVXX01,2033,0.008186605269492768
GLOBAL,PWROILMDVXX,ELCMDVXX01,2034,0.00610160713909279
GLOBAL,PWROILMDVXX,ELCMDVXX01,2035,0.006880039008692775
GLOBAL,PWROILMDVXX,ELCMDVXX01,2036,0.01083146087829281
GLOBAL,PWROILMDVXX,ELCMDVXX01,2037,0.018584283794107523
GLOBAL,PWROILMDVXX,ELCMDVXX01,2038,0.033573502936987604
GLOBAL,PWROILMDVXX,ELCMDVXX01,2039,0.05561616091894296
GLOBAL,PWROILMDVXX,ELCMDVXX01,2040,0.08945495859030304
GLOBAL,PWROILMDVXX,ELCMDVXX01,2041,0.06827620626166303
GLOBAL,PWROILMDVXX,ELCMDVXX01,2042,0.0514723895085077
GLOBAL,PWROILMDVXX,ELCMDVXX01,2043,0.050064745669631774
GLOBAL,PWROILMDVXX,ELCMDVXX01,2044,0.040034852812511845
GLOBAL,PWROILMDVXX,ELCMDVXX01,2045,0.031838256955391754
GLOBAL,PWROILMDVXX,ELCMDVXX01,2046,0.04078118876285782
GLOBAL,PWROILMDVXX,ELCMDVXX01,2047,0.02514356390573752
GLOBAL,PWROILMDVXX,ELCMDVXX01,2048,0.08329216324988756
GLOBAL,PWROILMDVXX,ELCMDVXX01,2049,0.159151604859107
GLOBAL,PWROILMDVXX,ELCMDVXX01,2050,0.25875723045286925
GLOBAL,PWROILNPLXX,ELCNPLXX01,2034,0.10995482545838377
GLOBAL,PWROILNPLXX,ELCNPLXX01,2035,0.15297350582846425
GLOBAL,PWROILNPLXX,ELCNPLXX01,2036,0.3151632107210838
GLOBAL,PWROILNPLXX,ELCNPLXX01,2037,1.02872844504
GLOBAL,PWROILNPLXX,ELCNPLXX01,2038,1.0949698130399999
GLOBAL,PWROILNPLXX,ELCNPLXX01,2039,2.9030003112959992
GLOBAL,PWROILNPLXX,ELCNPLXX01,2040,3.9827898304034566
GLOBAL,PWROILNPLXX,ELCNPLXX01,2041,4.527897914735999
GLOBAL,PWROILNPLXX,ELCNPLXX01,2042,8.487334880701301
GLOBAL,PWROILNPLXX,ELCNPLXX01,2043,10.954699396968671
GLOBAL,PWROILNPLXX,ELCNPLXX01,2044,11.890532400623997
GLOBAL,PWROILNPLXX,ELCNPLXX01,2045,12.418296821423997
GLOBAL,PWROILNPLXX,ELCNPLXX01,2046,13.885908216570282
GLOBAL,PWROILNPLXX,ELCNPLXX01,2047,24.42925448380799
GLOBAL,PWROILNPLXX,ELCNPLXX01,2048,75.29865779701439
GLOBAL,PWROILNPLXX,ELCNPLXX01,2049,78.13690347349441
GLOBAL,PWROILNPLXX,ELCNPLXX01,2050,80.97514914997438
GLOBAL,PWRPETBGDXX,ELCBGDXX01,2044,-7.163976079027636e-15
GLOBAL,PWRPETBGDXX,ELCBGDXX01,2045,15.088988049952516
GLOBAL,PWRPETBGDXX,ELCBGDXX01,2046,23.184321120000007
GLOBAL,PWRPETBGDXX,ELCBGDXX01,2047,60.321023946690914
GLOBAL,PWRPETBGDXX,ELCBGDXX01,2048,108.22673837797366
GLOBAL,PWRPETBGDXX,ELCBGDXX01,2049,213.06183102033458
GLOBAL,PWRPETBGDXX,ELCBGDXX01,2050,252.288504576
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2040,0.2512543769223566
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2041,8.373435082715329
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2042,13.8597602472471
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2043,15.553888734342559
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2044,16.77501135583
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2045,17.369674618973946
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2046,23.184321120000007
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2047,43.05641616000002
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2048,83.2239749989504
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2049,89.20840608000003
GLOBAL,PWRPETBTNXX,ELCBTNXX01,2050,89.20840608000005
GLOBAL,PWRPETINDEA,ELCINDEA01,2040,0.4686532162560032
GLOBAL,PWRPETINDEA,ELCINDEA01,2041,1.7397514568448003
GLOBAL,PWRPETINDEA,ELCINDEA01,2042,2.397026960596788
GLOBAL,PWRPETINDEA,ELCINDEA01,2043,7.70039530482998
GLOBAL,PWRPETINDEA,ELCINDEA01,2044,36.452266121875496
GLOBAL,PWRPETINDEA,ELCINDEA01,2045,40.90359535200001
GLOBAL,PWRPETINDEA,ELCINDEA01,2046,59.99050335335957
GLOBAL,PWRPETINDEA,ELCINDEA01,2047,89.20840608000005
GLOBAL,PWRPETINDEA,ELCINDEA01,2048,109.04150181914584
GLOBAL,PWRPETINDEA,ELCINDEA01,2049,252.288504576
GLOBAL,PWRPETINDEA,ELCINDEA01,2050,252.288504576
GLOBAL,PWRPETINDNE,ELCINDNE01,2039,1.409860590355287
GLOBAL,PWRPETINDNE,ELCINDNE01,2040,7.766482259137339
GLOBAL,PWRPETINDNE,ELCINDNE01,2041,15.33837325349656
GLOBAL,PWRPETINDNE,ELCINDNE01,2042,17.10813073060092
GLOBAL,PWRPETINDNE,ELCINDNE01,2043,18.062630749743786
GLOBAL,PWRPETINDNE,ELCINDNE01,2044,19.204794447922936
GLOBAL,PWRPETINDNE,ELCINDNE01,2045,22.02510506400001
GLOBAL,PWRPETINDNE,ELCINDNE01,2046,43.6436408828024
GLOBAL,PWRPETINDNE,ELCINDNE01,2047,69.81953594097263
GLOBAL,PWRPETINDNE,ELCINDNE01,2048,89.80950469348129
GLOBAL,PWRPETINDNE,ELCINDNE01,2049,89.98027731403435
GLOBAL,PWRPETINDNE,ELCINDNE01,2050,238.16633007709484
GLOBAL,PWRPETINDNO,ELCINDNO01,2040,13.098666732262622
GLOBAL,PWRPETINDNO,ELCINDNO01,2041,24.5361855902502
GLOBAL,PWRPETINDNO,ELCINDNO01,2042,34.44513292799994
GLOBAL,PWRPETINDNO,ELCINDNO01,2043,36.59795373600001
GLOBAL,PWRPETINDNO,ELCINDNO01,2044,47.498797872
GLOBAL,PWRPETINDNO,ELCINDNO01,2045,50.985581809855454
GLOBAL,PWRPETINDNO,ELCINDNO01,2046,84.53427220570606
GLOBAL,PWRPETINDNO,ELCINDNO01,2047,116.34308419783581
GLOBAL,PWRPETINDNO,ELCINDNO01,2048,252.28850457600004
GLOBAL,PWRPETINDNO,ELCINDNO01,2049,252.288504576
GLOBAL,PWRPETINDNO,ELCINDNO01,2050,252.288504576
GLOBAL,PWRPETINDSO,ELCINDSO01,2043,-3.8207872421480714e-14
GLOBAL,PWRPETINDSO,ELCINDSO01,2044,22.757178863187736
GLOBAL,PWRPETINDSO,ELCINDSO01,2045,63.05180400209687
GLOBAL,PWRPETINDSO,ELCINDSO01,2046,79.48838016000003
GLOBAL,PWRPETINDSO,ELCINDSO01,2047,79.48838016000003
GLOBAL,PWRPETINDSO,ELCINDSO01,2048,79.48838016000003
GLOBAL,PWRPETINDSO,ELCINDSO01,2049,95.7741149691446
GLOBAL,PWRPETINDSO,ELCINDSO01,2050,124.84850112000005
GLOBAL,PWRPETINDWE,ELCINDWE01,2042,-5.73108991375193e-14
GLOBAL,PWRPETINDWE,ELCINDWE01,2043,26.509299959680437
GLOBAL,PWRPETINDWE,ELCINDWE01,2044,38.75077454400002
GLOBAL,PWRPETINDWE,ELCINDWE01,2045,50.07702105497101
GLOBAL,PWRPETINDWE,ELCINDWE01,2046,79.48838015999999
GLOBAL,PWRPETINDWE,ELCINDWE01,2047,89.20840608000005
GLOBAL,PWRPETINDWE,ELCINDWE01,2048,89.20840608000005
GLOBAL,PWRPETINDWE,ELCINDWE01,2049,129.83434782991387
GLOBAL,PWRPETINDWE,ELCINDWE01,2050,252.288504576
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2043,2.3869475026040248
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2044,3.791307761843272
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2045,6.963995644743435
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2046,13.831837658065544
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2047,24.874133474475677
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2048,32.772428968180044
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2049,41.560796761994375
GLOBAL,PWRPETLKAXX,ELCLKAXX01,2050,68.29713051594864
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2038,0.0023110353840960483
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2039,0.7639772828422087
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2040,1.6628627538088143
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2041,2.413639201411476
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2042,6.082036512447563
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2043,16.880112196121576
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2044,27.63557283567209
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2045,37.80750333275464
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2046,42.63542294704581
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2047,85.46080187399416
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2048,91.94478095993581
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2049,115.50712756063793
GLOBAL,PWRPETNPLXX,ELCNPLXX01,2050,252.28850457599998
GLOBAL,PWRSDSBGDXX,ELCBGDXX00,2050,4.820758903179013e-15
GLOBAL,PWRSDSINDEA,ELCINDEA00,2048,40.87962458500485
GLOBAL,PWRSDSINDEA,ELCINDEA00,2049,28.489860910908902
GLOBAL,PWRSDSINDEA,ELCINDEA00,2050,30.384581494110776
GLOBAL,PWRSDSINDNO,ELCINDNO00,2029,1.9282186750679976e-05
GLOBAL,PWRSDSINDNO,ELCINDNO00,2030,0.0003342245703451404
GLOBAL,PWRSDSINDNO,ELCINDNO00,2031,0.0003342316936926757
GLOBAL,PWRSDSINDNO,ELCINDNO00,2032,0.0007774447189778835
GLOBAL,PWRSDSINDNO,ELCINDNO00,2033,0.0007774447189778835
GLOBAL,PWRSDSINDNO,ELCINDNO00,2034,0.0007774447189778835
GLOBAL,PWRSDSINDNO,ELCINDNO00,2035,0.0007774348475889785
GLOBAL,PWRSDSINDNO,ELCINDNO00,2036,0.0007774348475889762
GLOBAL,PWRSDSINDNO,ELCINDNO00,2037,0.0003342316936926757
GLOBAL,PWRSDSINDNO,ELCINDNO00,2038,0.0003342316936926757
GLOBAL,PWRSDSINDNO,ELCINDNO00,2039,0.0006611914696926757
GLOBAL,PWRSDSINDNO,ELCINDNO00,2040,0.0006611843463451404
GLOBAL,PWRSDSINDNO,ELCINDNO00,2041,0.0006611914696926757
GLOBAL,PWRSDSINDNO,ELCINDNO00,2042,0.0006484762491216611
GLOBAL,PWRSDSINDNO,ELCINDNO00,2043,0.0006484762491216611
GLOBAL,PWRSDSINDNO,ELCINDNO00,2044,0.0006484762491216611
GLOBAL,PWRSDSINDNO,ELCINDNO00,2045,0.0006484762491216611
GLOBAL,PWRSDSINDNO,ELCINDNO00,2046,29.563802068793322
GLOBAL,PWRSDSINDNO,ELCINDNO00,2047,153.19085105174872
GLOBAL,PWRSDSINDNO,ELCINDNO00,2048,169.32673753335976
GLOBAL,PWRSDSINDNO,ELCINDNO00,2049,171.02599906387243
GLOBAL,PWRSDSINDNO,ELCINDNO00,2050,164.96374225760184
GLOBAL,PWRSDSINDSO,ELCINDSO00,2030,0.00030851654399999885
GLOBAL,PWRSDSINDSO,ELCINDSO00,2031,0.0003085165439999989
GLOBAL,PWRSDSINDSO,ELCINDSO00,2032,0.0003085215634086242
GLOBAL,PWRSDSINDSO,ELCINDSO00,2033,0.0003085165439999989
GLOBAL,PWRSDSINDSO,ELCINDSO00,2034,0.00030851654402058243
GLOBAL,PWRSDSINDSO,ELCINDSO00,2035,0.0003085165439999989
GLOBAL,PWRSDSINDSO,ELCINDSO00,2036,0.00030851498804622244
GLOBAL,PWRSDSINDSO,ELCINDSO00,2037,0.0003085149880108993
GLOBAL,PWRSDSINDSO,ELCINDSO00,2038,0.0003085215634086242
GLOBAL,PWRSDSINDSO,ELCINDSO00,2039,0.0003085215634086242
GLOBAL,PWRSDSINDSO,ELCINDSO00,2040,0.0006103305874086242
GLOBAL,PWRSDSINDSO,ELCINDSO00,2041,0.0006103305874086242
GLOBAL,PWRSDSINDSO,ELCINDSO00,2042,0.0006103305874086242
GLOBAL,PWRSDSINDSO,ELCINDSO00,2043,0.000610325568
GLOBAL,PWRSDSINDSO,ELCINDSO00,2044,0.000301809024
GLOBAL,PWRSDSINDSO,ELCINDSO00,2045,0.0006103240120468711
GLOBAL,PWRSDSINDSO,ELCINDSO00,2046,0.000610325568
GLOBAL,PWRSDSINDSO,ELCINDSO00,2047,0.2957449784391198
GLOBAL,PWRSDSINDSO,ELCINDSO00,2048,3.702626199422302
GLOBAL,PWRSDSINDSO,ELCINDSO00,2049,4.00224257941605
GLOBAL,PWRSDSINDSO,ELCINDSO00,2050,4.0022425793719485
GLOBAL,PWRSDSINDWE,ELCINDWE00,2030,0.00017353968075613054
GLOBAL,PWRSDSINDWE,ELCINDWE00,2031,0.00017353968075613054
GLOBAL,PWRSDSINDWE,ELCINDWE00,2032,0.00017354337941735077
GLOBAL,PWRSDSINDWE,ELCINDWE00,2033,0.00017354337941735077
GLOBAL,PWRSDSINDWE,ELCINDWE00,2034,0.00017354337941735077
GLOBAL,PWRSDSINDWE,ELCINDWE00,2035,0.00017354055599999905
GLOBAL,PWRSDSINDWE,ELCINDWE00,2036,0.00017353968075613054
GLOBAL,PWRSDSINDWE,ELCINDWE00,2037,0.00017353968075613054
GLOBAL,PWRSDSINDWE,ELCINDWE00,2038,0.00017354337941735077
GLOBAL,PWRSDSINDWE,ELCINDWE00,2039,0.0003433073802235457
GLOBAL,PWRSDSINDWE,ELCINDWE00,2040,0.00034330725675612786
GLOBAL,PWRSDSINDWE,ELCINDWE00,2041,0.0003433109554173481
GLOBAL,PWRSDSINDWE,ELCINDWE00,2042,0.0003433072567561283
GLOBAL,PWRSDSINDWE,ELCINDWE00,2043,0.00034330725675638183
GLOBAL,PWRSDSINDWE,ELCINDWE00,2044,0.00034330725675612786
GLOBAL,PWRSDSINDWE,ELCINDWE00,2045,0.0003433109554176232
GLOBAL,PWRSDSINDWE,ELCINDWE00,2046,23.08321313058553
GLOBAL,PWRSDSINDWE,ELCINDWE00,2047,15.778283224721788
GLOBAL,PWRSDSINDWE,ELCINDWE00,2048,32.94980438244849
GLOBAL,PWRSDSINDWE,ELCINDWE00,2049,30.79262647314735
GLOBAL,PWRSDSINDWE,ELCINDWE00,2050,22.41820419735907
GLOBAL,PWRSDSNPLXX,ELCNPLXX00,2048,2.581643254728761e-14
GLOBAL,PWRSDSNPLXX,ELCNPLXX00,2049,-5.594617569215643e-14
GLOBAL,PWRSHPINDEA,ELCINDEA00,2023,3.2990464317502095
GLOBAL,PWRSHPINDEA,ELCINDEA00,2024,4.04174036055485
GLOBAL,PWRSHPINDEA,ELCINDEA00,2025,4.784434289359489
GLOBAL,PWRSHPINDEA,ELCINDEA00,2026,5.527128218164131
GLOBAL,PWRSHPINDEA,ELCINDEA00,2027,6.269822146968771
GLOBAL,PWRSHPINDEA,ELCINDEA00,2028,7.01251607577341
GLOBAL,PWRSHPINDEA,ELCINDEA00,2029,7.755210004578051
GLOBAL,PWRSHPINDEA,ELCINDEA00,2030,8.497903933382693
GLOBAL,PWRSHPINDEA,ELCINDEA00,2031,9.24059786218733
GLOBAL,PWRSHPINDEA,ELCINDEA00,2032,9.98329179099197
GLOBAL,PWRSHPINDEA,ELCINDEA00,2033,10.72598571979661
GLOBAL,PWRSHPINDEA,ELCINDEA00,2034,11.468679648601247
GLOBAL,PWRSHPINDEA,ELCINDEA00,2035,12.211373577405887
GLOBAL,PWRSHPINDEA,ELCINDEA00,2036,12.954067506210526
GLOBAL,PWRSHPINDEA,ELCINDEA00,2037,13.696761435015175
GLOBAL,PWRSHPINDEA,ELCINDEA00,2038,14.439455363819818
GLOBAL,PWRSHPINDEA,ELCINDEA00,2039,15.182149292624446
GLOBAL,PWRSHPINDEA,ELCINDEA00,2040,15.92484322142909
GLOBAL,PWRSHPINDEA,ELCINDEA00,2041,16.667537150233724
GLOBAL,PWRSHPINDEA,ELCINDEA00,2042,17.41023107903837
GLOBAL,PWRSHPINDEA,ELCINDEA00,2043,18.15292500784301
GLOBAL,PWRSHPINDEA,ELCINDEA00,2044,18.895618936647644
GLOBAL,PWRSHPINDEA,ELCINDEA00,2045,19.638312865452285
GLOBAL,PWRSHPINDEA,ELCINDEA00,2046,20.381006794256937
GLOBAL,PWRSHPINDEA,ELCINDEA00,2047,21.12370072306156
GLOBAL,PWRSHPINDEA,ELCINDEA00,2048,21.86639465186622
GLOBAL,PWRSHPINDEA,ELCINDEA00,2049,22.609088580670868
GLOBAL,PWRSHPINDEA,ELCINDEA00,2050,23.351782509475495
GLOBAL,PWRSHPINDNE,ELCINDNE00,2023,4.490125000250431
GLOBAL,PWRSHPINDNE,ELCINDNE00,2024,5.614342576677681
GLOBAL,PWRSHPINDNE,ELCINDNE00,2025,6.738560153104932
GLOBAL,PWRSHPINDNE,ELCINDNE00,2026,7.862777729532181
GLOBAL,PWRSHPINDNE,ELCINDNE00,2027,8.986995305959427
GLOBAL,PWRSHPINDNE,ELCINDNE00,2028,10.111212882386685
GLOBAL,PWRSHPINDNE,ELCINDNE00,2029,11.235430458813932
GLOBAL,PWRSHPINDNE,ELCINDNE00,2030,12.359648035241186
GLOBAL,PWRSHPINDNE,ELCINDNE00,2031,13.483865611668433
GLOBAL,PWRSHPINDNE,ELCINDNE00,2032,14.608083188095687
GLOBAL,PWRSHPINDNE,ELCINDNE00,2033,15.732300764522929
GLOBAL,PWRSHPINDNE,ELCINDNE00,2034,16.85651834095018
GLOBAL,PWRSHPINDNE,ELCINDNE00,2035,17.980735917377437
GLOBAL,PWRSHPINDNE,ELCINDNE00,2036,19.104953493804686
GLOBAL,PWRSHPINDNE,ELCINDNE00,2037,20.22917107023193
GLOBAL,PWRSHPINDNE,ELCINDNE00,2038,21.353388646659184
GLOBAL,PWRSHPINDNE,ELCINDNE00,2039,22.477606223086436
GLOBAL,PWRSHPINDNE,ELCINDNE00,2040,23.601823799513678
GLOBAL,PWRSHPINDNE,ELCINDNE00,2041,24.72604137594093
GLOBAL,PWRSHPINDNE,ELCINDNE00,2042,25.850258952368172
GLOBAL,PWRSHPINDNE,ELCINDNE00,2043,26.974476528795428
GLOBAL,PWRSHPINDNE,ELCINDNE00,2044,28.098694105222666
GLOBAL,PWRSHPINDNE,ELCINDNE00,2045,29.22291168164993
GLOBAL,PWRSHPINDNE,ELCINDNE00,2046,30.34712925807714
GLOBAL,PWRSHPINDNE,ELCINDNE00,2047,31.471346834504416
GLOBAL,PWRSHPINDNE,ELCINDNE00,2048,32.59556441093167
GLOBAL,PWRSHPINDNE,ELCINDNE00,2049,33.71978198735892
GLOBAL,PWRSHPINDNE,ELCINDNE00,2050,34.84399956378616
GLOBAL,PWRSHPINDNO,ELCINDNO00,2023,22.527906651811616
GLOBAL,PWRSHPINDNO,ELCINDNO00,2024,23.819709754667155
GLOBAL,PWRSHPINDNO,ELCINDNO00,2025,25.185825595942
GLOBAL,PWRSHPINDNO,ELCINDNO00,2026,26.652263634082907
GLOBAL,PWRSHPINDNO,ELCINDNO00,2027,28.209115503967297
GLOBAL,PWRSHPINDNO,ELCINDNO00,2028,29.900968848646745
GLOBAL,PWRSHPINDNO,ELCINDNO00,2029,31.467729083653712
GLOBAL,PWRSHPINDNO,ELCINDNO00,2030,32.70627472397542
GLOBAL,PWRSHPINDNO,ELCINDNO00,2031,33.94482036429713
GLOBAL,PWRSHPINDNO,ELCINDNO00,2032,35.29359656660747
GLOBAL,PWRSHPINDNO,ELCINDNO00,2033,36.62874876687428
GLOBAL,PWRSHPINDNO,ELCINDNO00,2034,37.94532278253624
GLOBAL,PWRSHPINDNO,ELCINDNO00,2035,39.240841522312756
GLOBAL,PWRSHPINDNO,ELCINDNO00,2036,40.51035080364252
GLOBAL,PWRSHPINDNO,ELCINDNO00,2037,41.93220119873183
GLOBAL,PWRSHPINDNO,ELCINDNO00,2038,43.31937231589214
GLOBAL,PWRSHPINDNO,ELCINDNO00,2039,44.66814851820249
GLOBAL,PWRSHPINDNO,ELCINDNO00,2040,45.90669415852419
GLOBAL,PWRSHPINDNO,ELCINDNO00,2041,47.209644172142646
GLOBAL,PWRSHPINDNO,ELCINDNO00,2042,48.81851495892055
GLOBAL,PWRSHPINDNO,ELCINDNO00,2043,50.536377762046754
GLOBAL,PWRSHPINDNO,ELCINDNO00,2044,52.30997511898745
GLOBAL,PWRSHPINDNO,ELCINDNO00,2045,54.09595793233135
GLOBAL,PWRSHPINDNO,ELCINDNO00,2046,56.22130225112341
GLOBAL,PWRSHPINDNO,ELCINDNO00,2047,58.54481387236693
GLOBAL,PWRSHPINDNO,ELCINDNO00,2048,61.06525425042162
GLOBAL,PWRSHPINDNO,ELCINDNO00,2049,63.778907748366464
GLOBAL,PWRSHPINDNO,ELCINDNO00,2050,66.68082018364026
GLOBAL,PWRSHPINDSO,ELCINDSO00,2023,17.296976034041304
GLOBAL,PWRSHPINDSO,ELCINDSO00,2024,18.289725310179907
GLOBAL,PWRSHPINDSO,ELCINDSO00,2025,19.34372389898516
GLOBAL,PWRSHPINDSO,ELCINDSO00,2026,20.504058100058902
GLOBAL,PWRSHPINDSO,ELCINDSO00,2027,21.678003259503008
GLOBAL,PWRSHPINDSO,ELCINDSO00,2028,22.9421210181508
GLOBAL,PWRSHPINDSO,ELCINDSO00,2029,24.123722341678235
GLOBAL,PWRSHPINDSO,ELCINDSO00,2030,24.97440723982614
GLOBAL,PWRSHPINDSO,ELCINDSO00,2031,25.825092137974043
GLOBAL,PWRSHPINDSO,ELCINDSO00,2032,26.865479768408928
GLOBAL,PWRSHPINDSO,ELCINDSO00,2033,27.90161397435308
GLOBAL,PWRSHPINDSO,ELCINDSO00,2034,28.930092016213894
GLOBAL,PWRSHPINDSO,ELCINDSO00,2035,29.948361839296926
GLOBAL,PWRSHPINDSO,ELCINDSO00,2036,30.953871388907757
GLOBAL,PWRSHPINDSO,ELCINDSO00,2037,32.05295627731485
GLOBAL,PWRSHPINDSO,ELCINDSO00,2038,33.13417678286084
GLOBAL,PWRSHPINDSO,ELCINDSO00,2039,34.19413016595311
GLOBAL,PWRSHPINDSO,ELCINDSO00,2040,35.181775332702834
GLOBAL,PWRSHPINDSO,ELCINDSO00,2041,36.228968442322895
GLOBAL,PWRSHPINDSO,ELCINDSO00,2042,37.510950583831786
GLOBAL,PWRSHPINDSO,ELCINDSO00,2043,38.883956009442514
GLOBAL,PWRSHPINDSO,ELCINDSO00,2044,40.34968608895135
GLOBAL,PWRSHPINDSO,ELCINDSO00,2045,41.908140822358305
GLOBAL,PWRSHPINDSO,ELCINDSO00,2046,43.63843390519116
GLOBAL,PWRSHPINDSO,ELCINDSO00,2047,45.542266707246156
GLOBAL,PWRSHPINDSO,ELCINDSO00,2048,47.62048991342148
GLOBAL,PWRSHPINDSO,ELCINDSO00,2049,49.873954208615295
GLOBAL,PWRSHPINDSO,ELCINDSO00,2050,52.301808907929406
GLOBAL,PWRSHPINDWE,ELCINDWE00,2023,6.436362454728937
GLOBAL,PWRSHPINDWE,ELCINDWE00,2024,7.268041283353945
GLOBAL,PWRSHPINDWE,ELCINDWE00,2025,8.099720111978954
