REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2034,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2035,93.92510227811005
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2036,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2037,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2038,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2039,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2040,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2041,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2042,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2043,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2044,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2045,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2046,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2047,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2048,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2049,157.68
GLOBAL,S3D4,RNWRPOBTNXX,1,ELCBTNXX02,2050,157.68
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2025,74.96972374094643
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2026,77.60167860306393
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2027,93.75033622176
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2035,96.121309629031
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2036,85.23823602903106
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2037,97.152536829031
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2038,97.62873042903105
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2041,105.35885899651257
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2044,148.83389466623998
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2045,16.328595919680005
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2046,17.73825511968002
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2047,157.68
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2049,19.841706319679982
GLOBAL,S3D4,RNWRPOINDEA,1,ELCINDEA02,2050,19.829091919680017
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2023,43.557389113140616
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2024,45.71559424629914
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2026,90.64870116108281
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2030,114.12098325504002
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2033,157.68
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2035,40.00078085184005
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2037,157.68
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2038,56.04484774963109
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2040,157.68
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2041,85.95917953132972
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2042,157.68
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2043,157.68
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2044,113.38385385312004
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2045,122.1562980288
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2046,130.45383527328
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2047,157.68
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2049,157.68
GLOBAL,S3D4,RNWRPOINDNE,1,ELCINDNE02,2050,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2023,149.80540516385798
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2024,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2026,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2027,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2028,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2031,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2032,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2035,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2037,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2038,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2039,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2045,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2047,157.68
GLOBAL,S3D4,RNWRPOINDNO,1,ELCINDNO02,2048,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2023,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2024,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2026,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2027,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2030,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2033,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2036,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2037,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2038,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2040,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2041,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2043,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2044,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2045,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2046,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2047,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2048,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2049,157.68
GLOBAL,S3D4,RNWRPOINDSO,1,ELCINDSO02,2050,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2023,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2024,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2025,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2026,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2027,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2028,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2029,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2031,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2035,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2036,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2038,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2039,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2041,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2042,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2043,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2044,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2045,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2048,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2049,157.68
GLOBAL,S3D4,RNWRPOINDWE,1,ELCINDWE02,2050,157.68
GLOBAL,S3D4,RNWRPOLKAXX,1,ELCLKAXX02,2023,27.359895657600003
GLOBAL,S3D4,RNWRPOLKAXX,1,ELCLKAXX02,2025,31.5446597856
GLOBAL,S3D4,RNWRPOLKAXX,1,ELCLKAXX02,2048,157.68
GLOBAL,S3D4,RNWRPOLKAXX,1,ELCLKAXX02,2049,157.68
GLOBAL,S3D4,RNWRPOLKAXX,1,ELCLKAXX02,2050,157.68
GLOBAL,S3D4,RNWRPOMDVXX,1,ELCMDVXX02,2037,10.7048952
GLOBAL,S3D4,RNWRPOMDVXX,1,ELCMDVXX02,2040,12.845874239999995
GLOBAL,S3D4,RNWRPOMDVXX,1,ELCMDVXX02,2050,17.60687678891882
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2023,66.667104
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2024,71.862376176
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2026,90.548796456
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2027,96.66537710399999
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2031,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2032,48.31545412799994
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2036,136.10671120799995
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2038,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2039,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2040,53.881463520000025
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2041,72.74574684000007
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2042,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2043,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2044,129.33859680000018
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2045,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2046,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2047,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2048,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2049,157.68
GLOBAL,S3D4,RNWRPONPLXX,1,ELCNPLXX02,2050,157.1064673824
GLOBAL,S3D4,RNWSPVINDSO,1,SPVINDSO,2035,9.094947017729282e-13
GLOBAL,S3D4,RNWSPVINDWE,1,SPVINDWE,2049,7.275957614183428e-12
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2029,28.17863833536
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2032,32.128837695360005
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2033,33.44451961536
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2036,38.73356093376
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2037,40.04924285376
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2043,51.56409101759999
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2044,57.15573917759998
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2046,75.29241444479997
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2048,103.14934773696
GLOBAL,S3D4,RNWTRNBGDXX,1,ELCBGDXX02,2049,120.14795814336
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2026,95.46990445076352
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2031,116.33535948837226
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2032,138.3751554075763
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2033,4.237472811281862
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2034,29.391951088142434
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2035,157.68
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2036,122.64782343713593
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2037,153.3290506220422
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2038,175.11192906365727
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2039,209.40053210481983
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2040,246.04244656739343
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2041,284.7388226515612
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2042,326.4231215015279
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2043,371.001575568042
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2044,418.6666272921677
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2045,438.5665816024709
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2046,438.5665816024684
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2047,438.5665816024708
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2048,438.5665816024703
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2049,438.56658160247093
GLOBAL,S3D4,RNWTRNBTNXX,1,ELCBTNXX02,2050,494.9504016940799
GLOBAL,S3D4,RNWTRNINDEA,1,ELCINDEA02,2024,72.98288296678183
GLOBAL,S3D4,RNWTRNINDEA,1,ELCINDEA02,2030,98.28382543775999
GLOBAL,S3D4,RNWTRNINDEA,1,ELCINDEA02,2031,89.48560485733753
GLOBAL,S3D4,RNWTRNINDEA,1,ELCINDEA02,2034,91.56698085733747
GLOBAL,S3D4,RNWTRNINDEA,1,ELCINDEA02,2043,134.45740805184
GLOBAL,S3D4,RNWTRNINDEA,1,ELCINDEA02,2048,157.68
GLOBAL,S3D4,RNWTRNINDEA,1,ELCINDEA02,2049,157.68
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2025,48.0101644889664
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2032,9.252624263555871
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2033,9.287813218560302
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2034,17.20540624955524
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2035,157.68
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2036,25.962538809290532
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2039,157.68
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2040,75.84989920776863
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2042,96.01541068320003
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2044,157.68
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2048,157.68
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2049,8.971008076799984
GLOBAL,S3D4,RNWTRNINDNE,1,ELCINDNE02,2050,24.76176193151995
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2023,393.75470671915394
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2024,435.3486802316816
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2025,550.15935705072
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2026,606.05250863328
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2027,491.46313126176
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2028,719.21646290448
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2029,804.347223490447
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2030,880.5247364692799
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2031,797.8200794553599
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2032,893.3241714263999
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2033,1301.4856496419202
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2034,1391.4810640382398
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2035,1163.203540859864
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2036,1405.4995221292795
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2037,1499.5404909734398
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2038,1432.9469686607997
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2039,1520.8737810292794
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2040,1907.0356822574397
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2041,1830.426868764
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2042,1926.84740698656
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2043,2026.577360902082
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2044,2124.750854734189
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2045,2060.7358485182394
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2046,2486.3924976350395
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2047,2286.33763246128
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2048,2410.855177505143
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2049,2708.097348729599
GLOBAL,S3D4,RNWTRNINDNO,1,ELCINDNO02,2050,2864.9734626686377
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2023,269.05591762848
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2024,460.60397455392007
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2025,516.3159806014856
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2026,541.16236488672
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2027,433.43781842016
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2028,720.8775122278471
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2029,763.2114342595198
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2030,830.08020656448
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2031,1057.540538808
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2032,996.81871758048
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2033,941.8001706
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2034,1179.4759675228802
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2035,1479.8723871801603
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2036,1209.6911850060917
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2037,1415.2398074064
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2038,1540.7845401513596
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2039,1986.66209958912
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2040,1796.4473340845948
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2041,1935.9865837354748
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2042,2425.36381125984
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2043,2299.99511688192
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2044,2509.5933691435225
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2045,2735.385327907776
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2046,2985.41367311616
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2047,3266.74815378912
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2048,3577.9475348841597
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2049,3903.70109660064
GLOBAL,S3D4,RNWTRNINDSO,1,ELCINDSO02,2050,4259.8756677168
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2023,137.51217202031998
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2024,164.86537321583998
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2025,194.7902213664
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2026,403.7084098992
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2027,436.24758298896
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2028,349.92557427312
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2029,408.70282960656
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2030,749.8232644406398
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2031,458.25961228128
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2032,674.2567097553599
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2033,891.6556940668798
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2034,951.8861367950399
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2035,696.36499511904
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2036,756.3636785217593
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2037,1145.7810463910398
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2038,902.8028895508796
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2039,807.1938779385598
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2040,1352.6275723271997
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2041,1097.6757074856
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2042,1177.63888798512
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2043,1261.2258184122647
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2044,1360.6885664370648
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2045,1487.20449393504
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2046,1968.20829641376
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2047,2018.23837263792
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2048,2109.72510523728
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2049,2388.6869907843734
GLOBAL,S3D4,RNWTRNINDWE,1,ELCINDWE02,2050,2708.44967239056
GLOBAL,S3D4,RNWTRNLKAXX,1,ELCLKAXX02,2038,98.9642127456
GLOBAL,S3D4,RNWTRNLKAXX,1,ELCLKAXX02,2047,6.367579771680002
GLOBAL,S3D4,RNWTRNLKAXX,1,ELCLKAXX02,2048,14.949094281119995
GLOBAL,S3D4,RNWTRNLKAXX,1,ELCLKAXX02,2050,35.89964168111998
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2023,0.7136596800000001
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2025,2.1409790400000004
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2027,3.5682984000000006
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2032,7.1365968
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2034,8.563916160000002
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2036,9.99123552
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2038,11.41855488
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2042,14.273193599999995
GLOBAL,S3D4,RNWTRNMDVXX,1,ELCMDVXX02,2043,14.797906183072326
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2031,12.48366393955007
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2033,79.51386124799996
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2034,98.37814456799993
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2035,117.24242788799994
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2037,154.96861356
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2038,157.68
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2039,35.017180200000055
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2040,157.68
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2041,157.68
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2042,157.68
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2043,110.47431348000016
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2044,157.68
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2045,148.2028801200002
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2046,167.06716344000026
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2047,188.73461872800027
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2048,214.84573293600025
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2049,245.5131841920002
GLOBAL,S3D4,RNWTRNNPLXX,1,ELCNPLXX02,2050,246.12140640960016
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2024,0.0126144
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2025,0.0252288
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2026,0.0378431999999999
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2027,0.0536112
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2028,0.0693791999999999
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2029,0.0819935999999999
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2030,0.0883008
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2031,0.094608
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2032,0.1040687999999999
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2033,0.110376
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2034,0.1166832
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2035,0.1229904
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2036,0.1292975999999998
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2037,0.1356048
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2038,0.141912
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2039,0.1450656
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2040,0.1482192
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2041,0.1513727999999992
GLOBAL,S3D4,RNWWASINDEA,1,WASINDEA,2042,0.1576800000000004
