date,month,season,hour,Gas,Coal,Oil_HFO,Oil_HSD,Hydro,Solar,Wind,Import,demand_MW
2024-03-17,3,S2,12.0,5072.0,3691.0,761.0,0.0,30.0,479.0,20.0,1047.0,11100.0
2024-03-17,3,S2,12.5,5044.5,3770.0,815.0,0.0,30.0,474.0,20.5,1049.5,11203.5
2024-03-17,3,S2,13.0,5017.0,3849.0,869.0,0.0,30.0,469.0,21.0,1052.0,11307.0
2024-03-17,3,S2,13.5,5017.0,3849.0,869.0,0.0,30.0,469.0,21.0,1052.0,11370.5
2024-03-17,3,S2,14.0,5017.0,3849.0,869.0,0.0,30.0,469.0,21.0,1052.0,11434.0
2024-03-17,3,S2,14.5,5013.0,3933.5,896.0,0.0,30.0,402.0,24.0,1058.5,11420.5
2024-03-17,3,S2,15.0,5009.0,4018.0,923.0,0.0,30.0,335.0,27.0,1065.0,11407.0
2024-03-17,3,S2,15.5,5031.0,4019.0,1016.5,0.0,30.0,269.5,23.0,1059.0,11448.0
2024-03-17,3,S2,16.0,5053.0,4020.0,1110.0,0.0,30.0,204.0,19.0,1053.0,11489.0
2024-03-17,3,S2,16.5,5078.0,4015.5,1244.5,0.0,30.0,142.5,13.5,1054.0,11578.0
2024-03-17,3,S2,17.0,5103.0,4011.0,1379.0,0.0,30.0,81.0,8.0,1055.0,11667.0
2024-03-17,3,S2,17.5,4974.0,3947.0,1857.0,0.0,30.0,42.0,8.5,1060.5,11919.0
2024-03-17,3,S2,18.0,4845.0,3883.0,2335.0,0.0,30.0,3.0,9.0,1066.0,12171.0
2024-03-17,3,S2,18.5,4892.0,3891.5,2481.5,0.0,30.0,1.5,9.0,1066.5,12372.0
2024-03-17,3,S2,19.0,4939.0,3900.0,2628.0,0.0,30.0,0.0,9.0,1067.0,12573.0
2024-03-17,3,S2,19.5,4859.0,4110.0,2772.0,0.0,30.0,0.0,10.0,918.0,12699.0
2024-03-17,3,S2,20.0,4883.0,4163.0,2806.0,0.0,30.0,0.0,8.0,905.0,12795.0
2024-03-17,3,S2,20.5,4984.5,4179.0,2753.0,0.0,30.0,0.0,7.5,906.0,12860.0
2024-03-17,3,S2,21.0,5086.0,4195.0,2700.0,0.0,30.0,0.0,7.0,907.0,12925.0
2024-03-17,3,S2,21.5,5031.0,4133.5,2643.5,0.0,30.0,0.0,6.0,975.5,12819.5
2024-03-17,3,S2,22.0,4976.0,4072.0,2587.0,0.0,30.0,0.0,5.0,1044.0,12714.0
2024-03-17,3,S2,22.5,5114.0,4032.0,2119.5,0.0,30.0,0.0,7.0,1048.0,12350.5
2024-03-17,3,S2,23.0,5252.0,3992.0,1652.0,0.0,30.0,0.0,9.0,1052.0,11987.0
2024-03-17,3,S2,23.5,5273.0,3954.5,1401.5,0.0,30.0,0.0,9.0,1050.5,11718.5
2024-03-17,3,S2,24.0,5294.0,3917.0,1151.0,0.0,30.0,0.0,9.0,1049.0,11450.0
2024-03-18,3,S2,0.0,5243.0,4161.0,1384.0,0.0,30.0,0.0,11.0,1060.0,11889.0
2024-03-18,3,S2,0.5,5179.5,4002.5,1158.5,0.0,30.0,0.0,9.0,1054.0,11433.5
2024-03-18,3,S2,1.0,5116.0,3844.0,933.0,0.0,30.0,0.0,7.0,1048.0,10978.0
2024-03-18,3,S2,1.5,5008.5,3835.0,912.0,0.0,30.0,0.0,15.0,1043.0,10843.5
2024-03-18,3,S2,2.0,4901.0,3826.0,891.0,0.0,30.0,0.0,23.0,1038.0,10709.0
2024-03-18,3,S2,2.5,4955.5,3831.0,949.5,0.0,30.0,0.0,18.5,1036.0,10820.5
2024-03-18,3,S2,3.0,5010.0,3836.0,1008.0,0.0,30.0,0.0,14.0,1034.0,10932.0
2024-03-18,3,S2,3.5,5067.5,3829.5,1015.5,0.0,30.0,0.0,13.0,1036.0,10991.5
2024-03-18,3,S2,4.0,5125.0,3823.0,1023.0,0.0,30.0,0.0,12.0,1038.0,11051.0
2024-03-18,3,S2,4.5,5028.0,3730.5,846.5,0.0,30.0,0.0,29.5,1034.5,10699.0
2024-03-18,3,S2,5.0,4931.0,3638.0,670.0,0.0,30.0,0.0,47.0,1031.0,10347.0
2024-03-18,3,S2,5.5,4877.5,3498.5,504.0,0.0,30.0,0.5,41.0,1026.5,9978.0
2024-03-18,3,S2,6.0,4824.0,3359.0,338.0,0.0,30.0,1.0,35.0,1022.0,9609.0
2024-03-18,3,S2,6.5,4821.0,3334.0,350.0,0.0,30.0,21.5,29.5,1026.0,9612.0
2024-03-18,3,S2,7.0,4818.0,3309.0,362.0,0.0,30.0,42.0,24.0,1030.0,9615.0
2024-03-18,3,S2,7.5,4917.0,3451.5,386.0,0.0,30.0,100.5,15.5,956.5,9857.0
2024-03-18,3,S2,8.0,5016.0,3594.0,410.0,0.0,30.0,159.0,7.0,883.0,10099.0
2024-03-18,3,S2,8.5,5173.5,3634.5,496.5,0.0,30.0,212.0,5.5,898.5,10450.5
2024-03-18,3,S2,9.0,5331.0,3675.0,583.0,0.0,30.0,265.0,4.0,914.0,10802.0
2024-03-18,3,S2,9.5,5310.0,3716.0,643.0,0.0,30.0,332.5,2.0,914.0,10947.5
2024-03-18,3,S2,10.0,5289.0,3757.0,703.0,0.0,30.0,400.0,0.0,914.0,11093.0
2024-03-18,3,S2,10.5,5271.0,3764.0,731.5,0.0,30.0,397.0,0.0,987.5,11181.0
2024-03-18,3,S2,11.0,5253.0,3771.0,760.0,0.0,30.0,394.0,0.0,1061.0,11269.0
2024-03-18,3,S2,11.5,5254.0,3792.5,809.5,0.0,30.0,402.5,2.0,1063.5,11354.0
2024-03-18,3,S2,12.0,5255.0,3814.0,859.0,0.0,30.0,411.0,4.0,1066.0,11439.0
2024-03-18,3,S2,12.5,5228.5,3834.0,897.0,0.0,45.0,410.0,6.5,1066.5,11487.5
2024-03-18,3,S2,13.0,5202.0,3854.0,935.0,0.0,60.0,409.0,9.0,1067.0,11536.0
2024-03-18,3,S2,13.5,5202.0,3854.0,935.0,0.0,60.0,409.0,9.0,1067.0,11602.5
2024-03-18,3,S2,14.0,5202.0,3854.0,935.0,0.0,60.0,409.0,9.0,1067.0,11669.0
2024-03-18,3,S2,14.5,5209.0,3896.5,986.5,0.0,60.0,337.5,17.5,1064.5,11638.0
2024-03-18,3,S2,15.0,5216.0,3939.0,1038.0,0.0,60.0,266.0,26.0,1062.0,11607.0
2024-03-18,3,S2,15.5,5222.0,3987.0,1083.0,0.0,45.0,223.5,19.5,1060.5,11640.5
2024-03-18,3,S2,16.0,5228.0,4035.0,1128.0,0.0,30.0,181.0,13.0,1059.0,11674.0
2024-03-18,3,S2,16.5,5051.0,4060.5,1227.0,0.0,45.0,125.0,10.5,1061.0,11580.0
2024-03-18,3,S2,17.0,4874.0,4086.0,1326.0,0.0,60.0,69.0,8.0,1063.0,11486.0
2024-03-18,3,S2,17.5,4931.5,4106.5,1755.5,0.0,45.0,36.5,10.5,1064.5,11950.0
2024-03-18,3,S2,18.0,4989.0,4127.0,2185.0,0.0,30.0,4.0,13.0,1066.0,12414.0
2024-03-18,3,S2,18.5,5000.0,4135.5,2404.5,0.0,30.0,2.0,8.5,1052.0,12632.5
2024-03-18,3,S2,19.0,5011.0,4144.0,2624.0,0.0,30.0,0.0,4.0,1038.0,12851.0
2024-03-18,3,S2,19.5,5116.0,4326.0,2754.0,0.0,30.0,0.0,6.0,905.0,13137.0
2024-03-18,3,S2,20.0,5142.0,4323.0,2846.0,0.0,30.0,0.0,3.0,905.0,13249.0
2024-03-18,3,S2,20.5,5176.0,4307.0,2863.5,0.0,30.0,0.0,3.5,908.0,13288.0
2024-03-18,3,S2,21.0,5210.0,4291.0,2881.0,0.0,30.0,0.0,4.0,911.0,13327.0
2024-03-18,3,S2,21.5,5077.5,4241.0,2799.5,0.0,30.0,0.0,6.5,985.5,13140.0
2024-03-18,3,S2,22.0,4945.0,4191.0,2718.0,0.0,30.0,0.0,9.0,1060.0,12953.0
2024-03-18,3,S2,22.5,5001.0,4217.0,2313.5,0.0,30.0,0.0,7.0,1058.0,12626.5
2024-03-18,3,S2,23.0,5057.0,4243.0,1909.0,0.0,30.0,0.0,5.0,1056.0,12300.0
2024-03-18,3,S2,23.5,5150.0,4202.0,1646.5,0.0,30.0,0.0,8.0,1058.0,12094.5
2024-03-18,3,S2,24.0,5243.0,4161.0,1384.0,0.0,30.0,0.0,11.0,1060.0,11889.0
2024-03-19,3,S2,0.0,5354.0,3910.0,1050.0,0.0,30.0,0.0,31.0,1045.0,11420.0
2024-03-19,3,S2,0.5,5160.0,4017.5,1104.0,0.0,30.0,0.0,19.0,1047.5,11378.0
2024-03-19,3,S2,1.0,4966.0,4125.0,1158.0,0.0,30.0,0.0,7.0,1050.0,11336.0
2024-03-19,3,S2,1.5,4966.0,4053.0,1146.0,0.0,30.0,0.0,5.5,1049.5,11250.0
2024-03-19,3,S2,2.0,4966.0,3981.0,1134.0,0.0,30.0,0.0,4.0,1049.0,11164.0
2024-03-19,3,S2,2.5,5031.5,3910.5,1237.5,0.0,30.0,0.0,5.5,1049.5,11264.5
2024-03-19,3,S2,3.0,5097.0,3840.0,1341.0,0.0,30.0,0.0,7.0,1050.0,11365.0
2024-03-19,3,S2,3.5,5139.5,3831.0,1375.0,0.0,30.0,0.0,5.5,1050.0,11431.0
2024-03-19,3,S2,4.0,5182.0,3822.0,1409.0,0.0,30.0,0.0,4.0,1050.0,11497.0
2024-03-19,3,S2,4.5,5162.0,3778.5,1110.0,0.0,30.0,0.0,5.5,1044.0,11130.0
2024-03-19,3,S2,5.0,5142.0,3735.0,811.0,0.0,30.0,0.0,7.0,1038.0,10763.0
2024-03-19,3,S2,5.5,4961.5,3619.0,724.0,0.0,30.0,0.0,6.0,1030.0,10370.5
2024-03-19,3,S2,6.0,4781.0,3503.0,637.0,0.0,30.0,0.0,5.0,1022.0,9978.0
2024-03-19,3,S2,6.5,4745.0,3504.5,660.5,0.0,30.0,22.0,8.0,1019.0,9989.0
2024-03-19,3,S2,7.0,4709.0,3506.0,684.0,0.0,30.0,44.0,11.0,1016.0,10000.0
2024-03-19,3,S2,7.5,4859.0,3637.5,675.5,0.0,30.0,74.5,8.0,961.0,10245.5
2024-03-19,3,S2,8.0,5009.0,3769.0,667.0,0.0,30.0,105.0,5.0,906.0,10491.0
2024-03-19,3,S2,8.5,5123.0,3834.0,707.5,0.0,30.0,120.0,2.5,896.0,10713.0
2024-03-19,3,S2,9.0,5237.0,3899.0,748.0,0.0,30.0,135.0,0.0,886.0,10935.0
2024-03-19,3,S2,9.5,5343.5,3894.5,780.5,0.0,30.0,205.0,0.0,886.0,11139.5
2024-03-19,3,S2,10.0,5450.0,3890.0,813.0,0.0,30.0,275.0,0.0,886.0,11344.0
2024-03-19,3,S2,10.5,5444.0,3818.0,853.5,0.0,30.0,306.5,2.5,963.5,11418.0
2024-03-19,3,S2,11.0,5438.0,3746.0,894.0,0.0,30.0,338.0,5.0,1041.0,11492.0
2024-03-19,3,S2,11.5,5453.0,3746.5,894.5,0.0,30.0,311.0,4.0,1042.0,11481.0
2024-03-19,3,S2,12.0,5468.0,3747.0,895.0,0.0,30.0,284.0,3.0,1043.0,11470.0
2024-03-19,3,S2,12.5,5479.5,3756.0,884.0,6.0,30.0,247.0,3.5,1038.0,11444.0
2024-03-19,3,S2,13.0,5491.0,3765.0,873.0,12.0,30.0,210.0,4.0,1033.0,11418.0
2024-03-19,3,S2,13.5,5491.0,3765.0,873.0,12.0,30.0,210.0,4.0,1033.0,11409.0
2024-03-19,3,S2,14.0,5491.0,3765.0,873.0,12.0,30.0,210.0,4.0,1033.0,11400.0
2024-03-19,3,S2,14.5,5436.0,3790.5,882.5,6.0,30.0,186.5,3.0,1037.0,11362.5
2024-03-19,3,S2,15.0,5381.0,3816.0,892.0,0.0,30.0,163.0,2.0,1041.0,11325.0
2024-03-19,3,S2,15.5,5216.5,3841.5,987.0,0.0,30.0,129.5,1.5,1041.0,11247.0
2024-03-19,3,S2,16.0,5052.0,3867.0,1082.0,0.0,30.0,96.0,1.0,1041.0,11169.0
2024-03-19,3,S2,16.5,5059.5,3898.5,1274.0,0.0,30.0,62.0,3.0,1040.0,11367.0
2024-03-19,3,S2,17.0,5067.0,3930.0,1466.0,0.0,30.0,28.0,5.0,1039.0,11565.0
2024-03-19,3,S2,17.5,4844.5,3879.0,1870.5,0.0,30.0,15.0,8.0,1036.0,11683.0
2024-03-19,3,S2,18.0,4622.0,3828.0,2275.0,0.0,30.0,2.0,11.0,1033.0,11801.0
2024-03-19,3,S2,18.5,4606.5,3746.0,2268.5,0.0,30.0,1.0,10.0,1037.0,11699.0
2024-03-19,3,S2,19.0,4591.0,3664.0,2262.0,0.0,30.0,0.0,9.0,1041.0,11597.0
2024-03-19,3,S2,19.5,4951.0,3713.0,2328.0,0.0,30.0,0.0,12.0,896.0,11930.0
2024-03-19,3,S2,20.0,5086.0,3721.0,2244.0,0.0,30.0,0.0,15.0,900.0,11996.0
2024-03-19,3,S2,20.5,5206.0,3831.5,2217.5,0.0,30.0,0.0,19.5,899.0,12203.5
2024-03-19,3,S2,21.0,5326.0,3942.0,2191.0,0.0,30.0,0.0,24.0,898.0,12411.0
2024-03-19,3,S2,21.5,5354.5,3962.0,1998.0,0.0,30.0,0.0,27.5,973.0,12345.0
2024-03-19,3,S2,22.0,5383.0,3982.0,1805.0,0.0,30.0,0.0,31.0,1048.0,12279.0
2024-03-19,3,S2,22.5,5366.5,3963.0,1615.5,0.0,30.0,0.0,32.5,1049.0,12056.5
2024-03-19,3,S2,23.0,5350.0,3944.0,1426.0,0.0,30.0,0.0,34.0,1050.0,11834.0
2024-03-19,3,S2,23.5,5352.0,3927.0,1238.0,0.0,30.0,0.0,32.5,1047.5,11627.0
2024-03-19,3,S2,24.0,5354.0,3910.0,1050.0,0.0,30.0,0.0,31.0,1045.0,11420.0
2024-03-20,3,S2,0.0,4855.0,3372.0,421.0,0.0,30.0,0.0,14.0,1060.0,9752.0
2024-03-20,3,S2,0.5,4961.0,3641.5,628.5,0.0,30.0,0.0,15.0,1049.0,10325.0
2024-03-20,3,S2,1.0,5067.0,3911.0,836.0,0.0,30.0,0.0,16.0,1038.0,10898.0
2024-03-20,3,S2,1.5,5051.5,3869.5,816.0,0.0,30.0,0.0,21.5,1040.0,10828.5
2024-03-20,3,S2,2.0,5036.0,3828.0,796.0,0.0,30.0,0.0,27.0,1042.0,10759.0
2024-03-20,3,S2,2.5,4969.0,3828.0,850.0,0.0,30.0,0.0,31.5,1037.0,10745.5
2024-03-20,3,S2,3.0,4902.0,3828.0,904.0,0.0,30.0,0.0,36.0,1032.0,10732.0
2024-03-20,3,S2,3.5,4840.0,3700.5,899.5,0.0,30.0,0.0,28.0,1035.5,10533.5
2024-03-20,3,S2,4.0,4778.0,3573.0,895.0,0.0,30.0,0.0,20.0,1039.0,10335.0
2024-03-20,3,S2,4.5,4585.0,3409.5,580.5,0.0,30.0,0.0,15.0,1033.5,9653.5
2024-03-20,3,S2,5.0,4392.0,3246.0,266.0,0.0,30.0,0.0,10.0,1028.0,8972.0
2024-03-20,3,S2,5.5,4187.5,3153.0,168.5,0.0,30.0,0.5,6.0,999.0,8544.5
2024-03-20,3,S2,6.0,3983.0,3060.0,71.0,0.0,30.0,1.0,2.0,970.0,8117.0
2024-03-20,3,S2,6.5,4000.0,3051.0,67.0,0.0,30.0,10.0,1.0,966.0,8125.0
2024-03-20,3,S2,7.0,4017.0,3042.0,63.0,0.0,30.0,19.0,0.0,962.0,8133.0
2024-03-20,3,S2,7.5,4063.5,3075.0,123.0,0.0,30.0,40.0,0.0,918.5,8250.0
2024-03-20,3,S2,8.0,4110.0,3108.0,183.0,0.0,30.0,61.0,0.0,875.0,8367.0
2024-03-20,3,S2,8.5,4247.0,3108.5,250.0,0.0,30.0,103.0,0.0,876.5,8615.0
2024-03-20,3,S2,9.0,4384.0,3109.0,317.0,0.0,30.0,145.0,0.0,878.0,8863.0
2024-03-20,3,S2,9.5,4641.0,3108.0,335.5,0.0,30.0,139.5,0.5,879.0,9133.5
2024-03-20,3,S2,10.0,4898.0,3107.0,354.0,0.0,30.0,134.0,1.0,880.0,9404.0
2024-03-20,3,S2,10.5,4825.5,3101.0,385.5,0.0,35.0,147.5,1.0,956.0,9451.5
2024-03-20,3,S2,11.0,4753.0,3095.0,417.0,0.0,40.0,161.0,1.0,1032.0,9499.0
2024-03-20,3,S2,11.5,4908.0,3139.0,440.5,0.0,40.0,162.5,0.5,1032.5,9723.0
2024-03-20,3,S2,12.0,5063.0,3183.0,464.0,0.0,40.0,164.0,0.0,1033.0,9947.0
2024-03-20,3,S2,12.5,5148.5,3233.0,474.5,0.0,37.5,176.5,0.0,1038.5,10108.5
2024-03-20,3,S2,13.0,5234.0,3283.0,485.0,0.0,35.0,189.0,0.0,1044.0,10270.0
2024-03-20,3,S2,13.5,5234.0,3283.0,485.0,0.0,35.0,189.0,0.0,1044.0,10287.0
2024-03-20,3,S2,14.0,5234.0,3283.0,485.0,0.0,35.0,189.0,0.0,1044.0,10304.0
2024-03-20,3,S2,14.5,5208.0,3332.0,552.0,0.0,32.5,178.5,5.0,1049.0,10374.0
2024-03-20,3,S2,15.0,5182.0,3381.0,619.0,0.0,30.0,168.0,10.0,1054.0,10444.0
2024-03-20,3,S2,15.5,5133.0,3321.0,692.5,0.0,30.0,132.5,15.0,1049.0,10373.0
2024-03-20,3,S2,16.0,5084.0,3261.0,766.0,0.0,30.0,97.0,20.0,1044.0,10302.0
2024-03-20,3,S2,16.5,5078.5,3217.0,835.0,0.0,30.0,69.0,15.5,1041.5,10286.5
2024-03-20,3,S2,17.0,5073.0,3173.0,904.0,0.0,30.0,41.0,11.0,1039.0,10271.0
2024-03-20,3,S2,17.5,4889.0,3244.0,1082.0,0.0,30.0,21.5,8.5,1042.5,10317.5
2024-03-20,3,S2,18.0,4705.0,3315.0,1260.0,0.0,30.0,2.0,6.0,1046.0,10364.0
2024-03-20,3,S2,18.5,4716.5,3356.5,1256.5,0.0,30.0,1.0,7.5,1049.0,10417.0
2024-03-20,3,S2,19.0,4728.0,3398.0,1253.0,0.0,30.0,0.0,9.0,1052.0,10470.0
2024-03-20,3,S2,19.5,4933.0,3604.0,1118.0,0.0,30.0,0.0,8.0,907.0,10600.0
2024-03-20,3,S2,20.0,4967.0,3577.0,1098.0,0.0,30.0,0.0,10.0,907.0,10589.0
2024-03-20,3,S2,20.5,5016.0,3580.5,1068.0,0.0,30.0,0.0,18.0,916.0,10628.5
2024-03-20,3,S2,21.0,5065.0,3584.0,1038.0,0.0,30.0,0.0,26.0,925.0,10668.0
2024-03-20,3,S2,21.5,4984.5,3563.0,989.5,0.0,30.0,0.0,28.5,997.5,10593.0
2024-03-20,3,S2,22.0,4904.0,3542.0,941.0,0.0,30.0,0.0,31.0,1070.0,10518.0
2024-03-20,3,S2,22.5,4885.0,3530.5,778.5,0.0,30.0,0.0,25.5,1066.0,10315.5
2024-03-20,3,S2,23.0,4866.0,3519.0,616.0,0.0,30.0,0.0,20.0,1062.0,10113.0
2024-03-20,3,S2,23.5,4860.5,3445.5,518.5,0.0,30.0,0.0,17.0,1061.0,9932.5
2024-03-20,3,S2,24.0,4855.0,3372.0,421.0,0.0,30.0,0.0,14.0,1060.0,9752.0
2024-03-21,3,S2,0.0,4699.0,3176.0,233.0,0.0,30.0,0.0,0.0,1038.0,9176.0
2024-03-21,3,S2,0.5,4807.0,3106.0,297.0,0.0,30.0,0.0,18.5,1045.5,9304.0
2024-03-21,3,S2,1.0,4915.0,3036.0,361.0,0.0,30.0,0.0,37.0,1053.0,9432.0
2024-03-21,3,S2,1.5,4830.0,3025.0,368.5,0.0,30.0,0.0,27.0,1049.5,9330.0
2024-03-21,3,S2,2.0,4745.0,3014.0,376.0,0.0,30.0,0.0,17.0,1046.0,9228.0
2024-03-21,3,S2,2.5,4940.5,3019.5,376.0,0.0,30.0,0.0,18.0,1043.0,9427.0
2024-03-21,3,S2,3.0,5136.0,3025.0,376.0,0.0,30.0,0.0,19.0,1040.0,9626.0
2024-03-21,3,S2,3.5,5221.0,3027.5,389.0,0.0,30.0,0.0,17.5,1042.5,9727.5
2024-03-21,3,S2,4.0,5306.0,3030.0,402.0,0.0,30.0,0.0,16.0,1045.0,9829.0
2024-03-21,3,S2,4.5,4888.5,2956.0,370.5,0.0,30.0,0.0,8.0,1034.0,9287.0
2024-03-21,3,S2,5.0,4471.0,2882.0,339.0,0.0,30.0,0.0,0.0,1023.0,8745.0
2024-03-21,3,S2,5.5,4250.0,2860.0,242.0,0.0,30.0,0.0,0.5,1019.0,8401.5
2024-03-21,3,S2,6.0,4029.0,2838.0,145.0,0.0,30.0,0.0,1.0,1015.0,8058.0
2024-03-21,3,S2,6.5,4073.0,2840.0,142.5,0.0,30.0,20.0,5.5,1015.0,8126.0
2024-03-21,3,S2,7.0,4117.0,2842.0,140.0,0.0,30.0,40.0,10.0,1015.0,8194.0
2024-03-21,3,S2,7.5,4405.5,2835.5,202.0,0.0,30.0,57.5,5.0,950.0,8485.5
2024-03-21,3,S2,8.0,4694.0,2829.0,264.0,0.0,30.0,75.0,0.0,885.0,8777.0
2024-03-21,3,S2,8.5,4758.5,2869.0,313.5,0.0,30.0,162.5,0.0,886.0,9019.5
2024-03-21,3,S2,9.0,4823.0,2909.0,363.0,0.0,30.0,250.0,0.0,887.0,9262.0
2024-03-21,3,S2,9.5,4853.0,2970.0,387.5,0.0,30.0,272.5,1.5,887.5,9402.0
2024-03-21,3,S2,10.0,4883.0,3031.0,412.0,0.0,30.0,295.0,3.0,888.0,9542.0
2024-03-21,3,S2,10.5,4895.5,3092.5,466.0,0.0,30.0,359.0,3.5,955.5,9802.0
2024-03-21,3,S2,11.0,4908.0,3154.0,520.0,0.0,30.0,423.0,4.0,1023.0,10062.0
2024-03-21,3,S2,11.5,4857.5,3190.0,564.0,0.0,30.0,416.5,9.0,1026.0,10093.0
2024-03-21,3,S2,12.0,4807.0,3226.0,608.0,0.0,30.0,410.0,14.0,1029.0,10124.0
2024-03-21,3,S2,12.5,4908.5,3238.5,634.5,0.0,30.0,364.0,21.5,1031.5,10228.5
2024-03-21,3,S2,13.0,5010.0,3251.0,661.0,0.0,30.0,318.0,29.0,1034.0,10333.0
2024-03-21,3,S2,13.5,5010.0,3251.0,661.0,0.0,30.0,318.0,29.0,1034.0,10327.0
2024-03-21,3,S2,14.0,5010.0,3251.0,661.0,0.0,30.0,318.0,29.0,1034.0,10321.0
2024-03-21,3,S2,14.5,4920.5,3291.0,653.0,0.0,30.0,296.0,37.5,1044.0,10266.0
2024-03-21,3,S2,15.0,4831.0,3331.0,645.0,0.0,30.0,274.0,46.0,1054.0,10211.0
2024-03-21,3,S2,15.5,4865.0,3332.0,654.5,0.0,30.0,185.0,30.0,1046.0,10142.5
2024-03-21,3,S2,16.0,4899.0,3333.0,664.0,0.0,30.0,96.0,14.0,1038.0,10074.0
2024-03-21,3,S2,16.5,4974.5,3320.0,710.0,0.0,30.0,64.0,7.0,1040.0,10145.5
2024-03-21,3,S2,17.0,5050.0,3307.0,756.0,0.0,30.0,32.0,0.0,1042.0,10217.0
2024-03-21,3,S2,17.5,4942.0,3240.5,958.5,0.0,30.0,16.0,0.0,1044.5,10231.5
2024-03-21,3,S2,18.0,4834.0,3174.0,1161.0,0.0,30.0,0.0,0.0,1047.0,10246.0
2024-03-21,3,S2,18.5,4729.0,3150.5,1209.5,0.0,30.0,0.0,0.0,1048.0,10167.0
2024-03-21,3,S2,19.0,4624.0,3127.0,1258.0,0.0,30.0,0.0,0.0,1049.0,10088.0
2024-03-21,3,S2,19.5,4687.0,3142.0,1097.0,0.0,30.0,0.0,0.0,908.0,9864.0
2024-03-21,3,S2,20.0,4708.0,3163.0,759.0,0.0,30.0,0.0,0.0,908.0,9568.0
2024-03-21,3,S2,20.5,4709.0,3198.5,673.5,0.0,30.0,0.0,0.0,909.0,9520.0
2024-03-21,3,S2,21.0,4710.0,3234.0,588.0,0.0,30.0,0.0,0.0,910.0,9472.0
2024-03-21,3,S2,21.5,4770.5,3228.0,467.0,0.0,30.0,0.0,0.0,957.5,9453.0
2024-03-21,3,S2,22.0,4831.0,3222.0,346.0,0.0,30.0,0.0,0.0,1005.0,9434.0
2024-03-21,3,S2,22.5,4833.5,3231.0,297.5,0.0,30.0,0.0,0.0,1017.5,9409.5
2024-03-21,3,S2,23.0,4836.0,3240.0,249.0,0.0,30.0,0.0,0.0,1030.0,9385.0
2024-03-21,3,S2,23.5,4767.5,3208.0,241.0,0.0,30.0,0.0,0.0,1034.0,9280.5
2024-03-21,3,S2,24.0,4699.0,3176.0,233.0,0.0,30.0,0.0,0.0,1038.0,9176.0
2024-03-22,3,S2,0.0,5064.0,3066.0,308.0,0.0,30.0,0.0,0.0,1045.0,9513.0
2024-03-22,3,S2,0.5,4782.0,3054.5,274.5,0.0,30.0,0.0,0.0,1039.5,9180.5
2024-03-22,3,S2,1.0,4500.0,3043.0,241.0,0.0,30.0,0.0,0.0,1034.0,8848.0
2024-03-22,3,S2,1.5,4446.5,3028.0,244.5,0.0,30.0,0.0,0.0,1034.0,8783.0
2024-03-22,3,S2,2.0,4393.0,3013.0,248.0,0.0,30.0,0.0,0.0,1034.0,8718.0
2024-03-22,3,S2,2.5,4466.5,3010.5,236.0,0.0,30.0,0.0,0.0,1031.5,8774.5
2024-03-22,3,S2,3.0,4540.0,3008.0,224.0,0.0,30.0,0.0,0.0,1029.0,8831.0
2024-03-22,3,S2,3.5,4641.5,3078.0,227.5,0.0,30.0,0.0,0.0,1032.5,9009.5
2024-03-22,3,S2,4.0,4743.0,3148.0,231.0,0.0,30.0,0.0,0.0,1036.0,9188.0
2024-03-22,3,S2,4.5,4610.0,3090.5,233.5,0.0,30.0,0.0,0.5,792.5,8757.0
2024-03-22,3,S2,5.0,4477.0,3033.0,236.0,0.0,30.0,0.0,1.0,549.0,8326.0
2024-03-22,3,S2,5.5,4207.5,3004.5,144.0,0.0,30.0,0.0,0.5,518.5,7905.0
2024-03-22,3,S2,6.0,3938.0,2976.0,52.0,0.0,30.0,0.0,0.0,488.0,7484.0
2024-03-22,3,S2,6.5,3903.5,2947.0,27.0,0.0,30.0,19.0,0.0,440.0,7366.5
2024-03-22,3,S2,7.0,3869.0,2918.0,2.0,0.0,30.0,38.0,0.0,392.0,7249.0
2024-03-22,3,S2,7.5,3902.5,2814.5,8.0,0.0,30.0,82.5,0.0,546.5,7384.0
2024-03-22,3,S2,8.0,3936.0,2711.0,14.0,0.0,30.0,127.0,0.0,701.0,7519.0
2024-03-22,3,S2,8.5,3987.5,2713.0,7.0,0.0,30.0,204.0,0.0,791.0,7732.5
2024-03-22,3,S2,9.0,4039.0,2715.0,0.0,0.0,30.0,281.0,0.0,881.0,7946.0
2024-03-22,3,S2,9.5,4111.5,2712.0,0.0,0.0,30.0,358.0,0.0,882.5,8094.0
2024-03-22,3,S2,10.0,4184.0,2709.0,0.0,0.0,30.0,435.0,0.0,884.0,8242.0
2024-03-22,3,S2,10.5,4239.0,2709.0,33.5,0.0,30.0,416.0,0.0,959.0,8386.5
2024-03-22,3,S2,11.0,4294.0,2709.0,67.0,0.0,30.0,397.0,0.0,1034.0,8531.0
2024-03-22,3,S2,11.5,4449.5,2713.0,143.0,0.0,30.0,424.0,0.0,1039.0,8798.5
2024-03-22,3,S2,12.0,4605.0,2717.0,219.0,0.0,30.0,451.0,0.0,1044.0,9066.0
2024-03-22,3,S2,12.5,4921.5,2717.5,256.0,0.0,30.0,427.5,0.0,1048.0,9400.5
2024-03-22,3,S2,13.0,5238.0,2718.0,293.0,0.0,30.0,404.0,0.0,1052.0,9735.0
