source_rule_id,parameter,ordered_parameter_indices,region,technology,semantic_technology_group,canonical_country,year,required_root_present,required_root_value,required_root_state,verified_physical_unit,verified_compiled_unit,root_scenarios_with_actual_change,authority_classification,authority_lineage_class,timeslice
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2040,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2040,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2041,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2041,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2042,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2042,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2043,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2043,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2044,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2044,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2045,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2045,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2046,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2046,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2047,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2047,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2048,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2048,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2049,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2049,true,0.022380000000,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRSPVBTNXX::2050,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRSPVBTNXX,SPV,BTN,2050,true,0E-12,ZERO,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,VERIFIED_SEPHU_AND_GOVERNED_DSP,MOENR_2025_07_19_AND_MOF_2026_27_P157,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2023,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2023,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2024,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2024,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2025,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2025,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2026,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2026,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2027,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2027,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2028,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2028,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2029,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2029,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2030,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2030,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2031,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2031,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2032,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2032,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2033,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2033,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2034,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2034,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2035,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2035,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2036,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2036,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2037,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2037,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2038,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2038,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2039,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2039,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2040,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2040,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2041,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2041,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2042,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2042,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2043,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2043,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2044,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2044,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2045,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2045,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2046,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2046,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2047,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2047,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2048,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2048,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2049,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2049,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWROILINDNE::2050,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWROILINDNE,OIL,IND,2050,true,0.036,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2023,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2023,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2024,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2024,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2025,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2025,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2026,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2026,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2027,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2027,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2028,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2028,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2029,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2029,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2030,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2030,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2031,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2031,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2032,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2032,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2033,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2033,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2034,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2034,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2035,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2035,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2036,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2036,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2037,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2037,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2038,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2038,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2039,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2039,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2040,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2040,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2041,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2041,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2042,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2042,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2043,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2043,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
D4_PHYSICAL_INPUT::ResidualCapacity::GLOBAL::PWRBIOINDEA::2044,ResidualCapacity,"[""REGION"", ""TECHNOLOGY"", ""YEAR""]",GLOBAL,PWRBIOINDEA,BIO,IND,2044,true,0.52684,POSITIVE,GW,GW,A_Calibrated_BAU;B_Optimised_VRE;C_Target_VRE,EXPLICIT_GOVERNED_RESIDUAL,V20_USER_DEFINED_RESIDUAL_LOST_DURING_MATERIALIZATION,
