timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRSPVMDVXX,Solar,,0.000000,0.000000,,GHI-scaled seasonal + Ninja
S4D1,Post-monsoon (Oct-Nov),Night (00-06),PWRWONMDVXX,Wind,,0.309343,,,Ninja (1.5 MW installed)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRDSLMDVXX,Diesel,,,,1.0,thermal default CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRSPVMDVXX,Solar,,0.298674,0.172900,,GHI-scaled seasonal + Ninja
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRWONMDVXX,Wind,,0.297214,,,Ninja (1.5 MW installed)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRDSLMDVXX,Diesel,,,,1.0,thermal default CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRSPVMDVXX,Solar,,0.321007,0.172900,,GHI-scaled seasonal + Ninja
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRWONMDVXX,Wind,,0.332024,,,Ninja (1.5 MW installed)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRDSLMDVXX,Diesel,,,,1.0,thermal default CF=1.0; CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRSPVMDVXX,Solar,,0.000000,0.172900,,GHI-scaled seasonal + Ninja
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRWONMDVXX,Wind,,0.300156,,,Ninja (1.5 MW installed)
