timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRGASBGDXX,Gas,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRCOABGDXX,Coal,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRHFOBGDXX,Oil_HFO,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRHSDBGDXX,Oil_HSD,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRHYDBGDXX,Hydro,0.661306,,,,dispatch: 1132 PGCB files (compiled CSV)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRSPVBGDXX,Solar,0.490794,0.350352,,,dispatch: 1132 PGCB files (compiled CSV)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRWONBGDXX,Wind,0.109711,0.065261,,,dispatch: 1132 PGCB files (compiled CSV)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRIMPBGDXX,Import,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRGASBGDXX,Gas,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRCOABGDXX,Coal,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRHFOBGDXX,Oil_HFO,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRHSDBGDXX,Oil_HSD,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRHYDBGDXX,Hydro,0.666290,,,,dispatch: 1132 PGCB files (compiled CSV)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRSPVBGDXX,Solar,0.506648,0.333931,,,dispatch: 1132 PGCB files (compiled CSV)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRWONBGDXX,Wind,0.121031,0.057418,,,dispatch: 1132 PGCB files (compiled CSV)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRIMPBGDXX,Import,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRGASBGDXX,Gas,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRCOABGDXX,Coal,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRHFOBGDXX,Oil_HFO,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRHSDBGDXX,Oil_HSD,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRHYDBGDXX,Hydro,0.674834,,,,dispatch: 1132 PGCB files (compiled CSV)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRSPVBGDXX,Solar,0.000000,0.000000,,,dispatch: 1132 PGCB files (compiled CSV)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRWONBGDXX,Wind,0.101390,0.108550,,,dispatch: 1132 PGCB files (compiled CSV)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRIMPBGDXX,Import,,,,1.0,dispatch: 1132 PGCB files (compiled CSV); CF=1.0 (dispatchable)
