timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRWONINDNO,Wind,,0.266124,,,Ninja
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D1,SW Monsoon (Jun-Sep),Night (00-06),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRHYDINDNO,Hydro_HYD,,,0.710450,,CEA fleet PLF
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRHDRINDNO,Hydro_HDR,,,0.710450,,CEA fleet PLF
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRHROINDNO,Hydro_HRO,,,0.710450,,CEA fleet PLF
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRSPVINDNO,Solar,,0.398226,,,Ninja
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRWONINDNO,Wind,,0.207433,,,Ninja
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D2,SW Monsoon (Jun-Sep),Morning (06-12),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRHYDINDNO,Hydro_HYD,,,0.710450,,CEA fleet PLF
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRHDRINDNO,Hydro_HDR,,,0.710450,,CEA fleet PLF
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRHROINDNO,Hydro_HRO,,,0.710450,,CEA fleet PLF
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRSPVINDNO,Solar,,0.353057,,,Ninja
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRWONINDNO,Wind,,0.197349,,,Ninja
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D3,SW Monsoon (Jun-Sep),Afternoon (12-18),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRHYDINDNO,Hydro_HYD,,,0.710450,,CEA fleet PLF
S3D4,SW Monsoon (Jun-Sep),Evening (18-24),PWRHDRINDNO,Hydro_HDR,,,0.710450,,CEA fleet PLF
