resource,region,model_year,timeslice,season,daypart,season_name,daypart_name,cf_mean,cf_std,cf_max,cf_min,n_hours,param_lat,param_lon,utc_offset,yearsplit
solar,INDSO,2021,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.000306,0.001424,0.013,0.0,183,12.9724,77.5806,5.5,0.02089
solar,INDSO,2021,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,12.9724,77.5806,5.5,0.013927
solar,INDSO,2021,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,12.9724,77.5806,5.5,0.013927
solar,INDSO,2022,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,12.9724,77.5806,5.5,0.05137
solar,INDSO,2022,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.084337,0.104941,0.366,0.0,270,12.9724,77.5806,5.5,0.030822
solar,INDSO,2022,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.547659,0.191073,0.809,0.044,810,12.9724,77.5806,5.5,0.092466
solar,INDSO,2022,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.001052,0.003859,0.025,0.0,270,12.9724,77.5806,5.5,0.030822
solar,INDSO,2022,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,12.9724,77.5806,5.5,0.020548
solar,INDSO,2022,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,12.9724,77.5806,5.5,0.020548
solar,INDSO,2022,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,12.9724,77.5806,5.5,0.052511
solar,INDSO,2022,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.109873,0.112603,0.344,0.0,276,12.9724,77.5806,5.5,0.031507
solar,INDSO,2022,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.485208,0.192449,0.805,0.043,828,12.9724,77.5806,5.5,0.094521
solar,INDSO,2022,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.006377,0.011354,0.049,0.0,276,12.9724,77.5806,5.5,0.031507
solar,INDSO,2022,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,12.9724,77.5806,5.5,0.021005
solar,INDSO,2022,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,12.9724,77.5806,5.5,0.021005
solar,INDSO,2022,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,12.9724,77.5806,5.5,0.069635
solar,INDSO,2022,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.084079,0.087186,0.315,0.0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2022,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.399467,0.167466,0.776,0.042,1098,12.9724,77.5806,5.5,0.125342
solar,INDSO,2022,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.006989,0.012169,0.049,0.0,366,12.9724,77.5806,5.5,0.041781
solar,INDSO,2022,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,12.9724,77.5806,5.5,0.027854
solar,INDSO,2022,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,12.9724,77.5806,5.5,0.027854
solar,INDSO,2022,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,12.9724,77.5806,5.5,0.034817
solar,INDSO,2022,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.073426,0.089896,0.312,0.0,183,12.9724,77.5806,5.5,0.02089
solar,INDSO,2022,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.466204,0.205525,0.797,0.03,549,12.9724,77.5806,5.5,0.062671
solar,INDSO,2022,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.000667,0.00205,0.011,0.0,183,12.9724,77.5806,5.5,0.02089
solar,INDSO,2022,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,12.9724,77.5806,5.5,0.013927
solar,INDSO,2022,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,12.9724,77.5806,5.5,0.013927
solar,INDWE,2014,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,290,19.017,72.857,5.5,0.05137
solar,INDWE,2014,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.053785,0.078969,0.238,0.0,177,19.017,72.857,5.5,0.030822
solar,INDWE,2014,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.52949,0.175186,0.772,0.044,531,19.017,72.857,5.5,0.092466
solar,INDWE,2014,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.007463,0.014099,0.058,0.0,177,19.017,72.857,5.5,0.030822
solar,INDWE,2014,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,118,19.017,72.857,5.5,0.020548
solar,INDWE,2014,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,118,19.017,72.857,5.5,0.020548
solar,INDWE,2014,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,19.017,72.857,5.5,0.052511
solar,INDWE,2014,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.08063,0.091928,0.257,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2014,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.539437,0.155185,0.789,0.125,828,19.017,72.857,5.5,0.094521
solar,INDWE,2014,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.027058,0.039783,0.109,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2014,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2014,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2014,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,19.017,72.857,5.5,0.069635
solar,INDWE,2014,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.065825,0.075623,0.23,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2014,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.429434,0.167417,0.753,0.056,1098,19.017,72.857,5.5,0.125342
solar,INDWE,2014,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.022522,0.035776,0.113,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2014,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2014,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2014,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,19.017,72.857,5.5,0.034817
solar,INDWE,2014,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.040137,0.060695,0.198,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2014,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.447311,0.186446,0.741,0.047,549,19.017,72.857,5.5,0.062671
solar,INDWE,2014,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.00512,0.009825,0.043,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2014,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2014,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2015,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,19.017,72.857,5.5,0.05137
solar,INDWE,2015,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.05083,0.075448,0.228,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2015,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.52513,0.171179,0.772,0.088,810,19.017,72.857,5.5,0.092466
solar,INDWE,2015,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.00523,0.011205,0.055,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2015,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2015,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2015,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,19.017,72.857,5.5,0.052511
solar,INDWE,2015,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.077877,0.089493,0.252,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2015,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.528104,0.154989,0.799,0.134,828,19.017,72.857,5.5,0.094521
solar,INDWE,2015,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.026185,0.038471,0.106,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2015,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2015,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2015,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,19.017,72.857,5.5,0.069635
solar,INDWE,2015,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.065817,0.07472,0.229,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2015,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.447721,0.15936,0.767,0.069,1098,19.017,72.857,5.5,0.125342
solar,INDWE,2015,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.023404,0.035374,0.11,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2015,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2015,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2015,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,19.017,72.857,5.5,0.034817
solar,INDWE,2015,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.036213,0.055532,0.212,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2015,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.434324,0.182713,0.732,0.04,549,19.017,72.857,5.5,0.062671
solar,INDWE,2015,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.005016,0.009084,0.042,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2015,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2015,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2016,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,455,19.017,72.857,5.5,0.05137
solar,INDWE,2016,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.050264,0.074415,0.226,0.0,273,19.017,72.857,5.5,0.030822
solar,INDWE,2016,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.522619,0.171284,0.768,0.064,819,19.017,72.857,5.5,0.092466
solar,INDWE,2016,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.004707,0.009267,0.039,0.0,273,19.017,72.857,5.5,0.030822
solar,INDWE,2016,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,182,19.017,72.857,5.5,0.020548
solar,INDWE,2016,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,182,19.017,72.857,5.5,0.020548
solar,INDWE,2016,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,19.017,72.857,5.5,0.052511
solar,INDWE,2016,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.082014,0.092797,0.252,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2016,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.539842,0.151226,0.771,0.134,828,19.017,72.857,5.5,0.094521
solar,INDWE,2016,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.026924,0.039701,0.11,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2016,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2016,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2016,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,19.017,72.857,5.5,0.069635
solar,INDWE,2016,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.057443,0.067483,0.219,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2016,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.401786,0.164151,0.733,0.034,1098,19.017,72.857,5.5,0.125342
solar,INDWE,2016,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.019705,0.031528,0.109,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2016,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2016,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2016,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,19.017,72.857,5.5,0.034817
solar,INDWE,2016,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.05177,0.073032,0.206,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2016,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.525499,0.169641,0.751,0.072,549,19.017,72.857,5.5,0.062671
solar,INDWE,2016,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.007519,0.012967,0.057,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2016,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2016,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2017,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,19.017,72.857,5.5,0.05137
solar,INDWE,2017,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.053059,0.07768,0.241,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2017,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.534417,0.168543,0.77,0.066,810,19.017,72.857,5.5,0.092466
solar,INDWE,2017,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.005622,0.012047,0.059,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2017,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2017,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2017,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,19.017,72.857,5.5,0.052511
solar,INDWE,2017,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.086322,0.096338,0.251,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2017,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.551635,0.150972,0.785,0.153,828,19.017,72.857,5.5,0.094521
solar,INDWE,2017,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.02808,0.040708,0.109,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2017,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2017,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2017,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,19.017,72.857,5.5,0.069635
solar,INDWE,2017,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.062557,0.071362,0.221,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2017,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.418893,0.159366,0.733,0.042,1098,19.017,72.857,5.5,0.125342
solar,INDWE,2017,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.021251,0.033486,0.11,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2017,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2017,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2017,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,19.017,72.857,5.5,0.034817
solar,INDWE,2017,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.046628,0.067236,0.2,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2017,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.494583,0.172816,0.756,0.063,549,19.017,72.857,5.5,0.062671
solar,INDWE,2017,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.006251,0.011263,0.05,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2017,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2017,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2018,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,19.017,72.857,5.5,0.05137
solar,INDWE,2018,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.043626,0.067474,0.221,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2018,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.488711,0.180724,0.763,0.024,810,19.017,72.857,5.5,0.092466
solar,INDWE,2018,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.004141,0.009411,0.045,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2018,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2018,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2018,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,19.017,72.857,5.5,0.052511
solar,INDWE,2018,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.076964,0.088319,0.25,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2018,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.523303,0.153906,0.784,0.096,828,19.017,72.857,5.5,0.094521
solar,INDWE,2018,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.025496,0.038273,0.105,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2018,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2018,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2018,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,19.017,72.857,5.5,0.069635
solar,INDWE,2018,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.058462,0.067651,0.213,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2018,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.410554,0.162135,0.755,0.059,1098,19.017,72.857,5.5,0.125342
solar,INDWE,2018,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.019768,0.030478,0.104,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2018,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2018,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2018,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,19.017,72.857,5.5,0.034817
solar,INDWE,2018,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.044792,0.065779,0.197,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2018,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.475381,0.174672,0.748,0.047,549,19.017,72.857,5.5,0.062671
solar,INDWE,2018,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.006131,0.010736,0.042,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2018,S4D5,S4,D5,Post-monsoon (Oct-Nov),Late evening (20-22),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2018,S4D6,S4,D6,Post-monsoon (Oct-Nov),Late night (22-24),0.0,0.0,0.0,0.0,122,19.017,72.857,5.5,0.013927
solar,INDWE,2019,S1D1,S1,D1,Winter (Dec-Feb),Night (00-05),0.0,0.0,0.0,0.0,450,19.017,72.857,5.5,0.05137
solar,INDWE,2019,S1D2,S1,D2,Winter (Dec-Feb),Morning ramp (05-08),0.051774,0.07616,0.237,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2019,S1D3,S1,D3,Winter (Dec-Feb),Solar day (08-17),0.529386,0.171676,0.794,0.048,810,19.017,72.857,5.5,0.092466
solar,INDWE,2019,S1D4,S1,D4,Winter (Dec-Feb),Evening peak (17-20),0.005426,0.011392,0.056,0.0,270,19.017,72.857,5.5,0.030822
solar,INDWE,2019,S1D5,S1,D5,Winter (Dec-Feb),Late evening (20-22),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2019,S1D6,S1,D6,Winter (Dec-Feb),Late night (22-24),0.0,0.0,0.0,0.0,180,19.017,72.857,5.5,0.020548
solar,INDWE,2019,S2D1,S2,D1,Pre-monsoon (Mar-May),Night (00-05),0.0,0.0,0.0,0.0,460,19.017,72.857,5.5,0.052511
solar,INDWE,2019,S2D2,S2,D2,Pre-monsoon (Mar-May),Morning ramp (05-08),0.087283,0.097564,0.254,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2019,S2D3,S2,D3,Pre-monsoon (Mar-May),Solar day (08-17),0.557176,0.15005,0.771,0.182,828,19.017,72.857,5.5,0.094521
solar,INDWE,2019,S2D4,S2,D4,Pre-monsoon (Mar-May),Evening peak (17-20),0.028435,0.041584,0.109,0.0,276,19.017,72.857,5.5,0.031507
solar,INDWE,2019,S2D5,S2,D5,Pre-monsoon (Mar-May),Late evening (20-22),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2019,S2D6,S2,D6,Pre-monsoon (Mar-May),Late night (22-24),0.0,0.0,0.0,0.0,184,19.017,72.857,5.5,0.021005
solar,INDWE,2019,S3D1,S3,D1,SW Monsoon (Jun-Sep),Night (00-05),0.0,0.0,0.0,0.0,610,19.017,72.857,5.5,0.069635
solar,INDWE,2019,S3D2,S3,D2,SW Monsoon (Jun-Sep),Morning ramp (05-08),0.057396,0.068713,0.23,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2019,S3D3,S3,D3,SW Monsoon (Jun-Sep),Solar day (08-17),0.388685,0.161288,0.742,0.028,1098,19.017,72.857,5.5,0.125342
solar,INDWE,2019,S3D4,S3,D4,SW Monsoon (Jun-Sep),Evening peak (17-20),0.019822,0.032001,0.109,0.0,366,19.017,72.857,5.5,0.041781
solar,INDWE,2019,S3D5,S3,D5,SW Monsoon (Jun-Sep),Late evening (20-22),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2019,S3D6,S3,D6,SW Monsoon (Jun-Sep),Late night (22-24),0.0,0.0,0.0,0.0,244,19.017,72.857,5.5,0.027854
solar,INDWE,2019,S4D1,S4,D1,Post-monsoon (Oct-Nov),Night (00-05),0.0,0.0,0.0,0.0,305,19.017,72.857,5.5,0.034817
solar,INDWE,2019,S4D2,S4,D2,Post-monsoon (Oct-Nov),Morning ramp (05-08),0.034311,0.054041,0.178,0.0,183,19.017,72.857,5.5,0.02089
solar,INDWE,2019,S4D3,S4,D3,Post-monsoon (Oct-Nov),Solar day (08-17),0.412867,0.188253,0.737,0.042,549,19.017,72.857,5.5,0.062671
solar,INDWE,2019,S4D4,S4,D4,Post-monsoon (Oct-Nov),Evening peak (17-20),0.004508,0.009723,0.064,0.0,183,19.017,72.857,5.5,0.02089
